"part_date","date","month","payment_itemid","payment_cate","payment_name","dau","pay_dau","pay_user","pay_count","pay_user_first","dau_cate","pay_dau_cate","pay_user_cate","pay_count_cate","pay_user_first_cate"
"2024-11-10",2024-11-10,2024-11-01,gold_60028,神武锻造,神武锻造-购买档位3,2429,142,8,13,3,2429,142,47,158,34
"2024-11-10",2024-11-10,2024-11-01,gold_60026,神武锻造,神武锻造-购买档位1,2429,142,42,105,29,,,,,
"2024-11-10",2024-11-10,2024-11-01,gold_60029,神武锻造,神武锻造-购买档位4,2429,142,4,10,0,,,,,
"2024-11-10",2024-11-10,2024-11-01,gold_60027,神武锻造,神武锻造-购买档位2,2429,142,11,30,2,,,,,
"2025-04-08",2025-04-08,2025-04-01,gold_200002,签到礼包,签到礼包2,2220,85,8,8,3,2220,85,12,15,9
"2025-01-18",2025-01-18,2025-01-01,gold_448,赛季征战活动,赛季整合礼包19.99-1200金币-2,2396,114,2,2,0,2396,114,3,10,1
"2024-10-08",2024-10-08,2024-10-01,gold_229,幸运屋,S31三之丸殿SSR+,2467,147,1,1,1,2467,147,3,3,2
"2024-11-27",2024-11-27,2024-11-01,gold_80002,月卡,资源月卡-9.99美元,2362,109,8,8,8,2362,109,19,25,17
"2025-04-08",2025-04-08,2025-04-01,gold_200001,签到礼包,签到礼包1,2220,85,2,2,1,,,,,
"2024-11-04",2024-11-04,2024-11-01,gold_352,超级转盘,赛季UR转盘礼包3,2445,146,5,7,4,2445,146,16,79,11
"2024-10-08",2024-10-08,2024-10-01,gold_209,幸运屋,S12本愿寺显如SSR+,2467,147,2,2,1,,,,,
"2025-04-08",2025-04-08,2025-04-01,gold_200004,签到礼包,签到礼包4,2220,85,3,3,3,,,,,
"2024-11-23",2024-11-23,2024-11-01,gold_90003,月度活动,月度活跃-battlepass高级,2447,118,1,1,1,2447,118,2,2,2
"2024-10-07",2024-10-07,2024-10-01,gold_4,金币,"49.99-3200金币",2473,158,4,4,0,2473,158,38,109,12
"2024-11-04",2024-11-04,2024-11-01,gold_351,超级转盘,赛季UR转盘礼包2,2445,146,5,18,0,,,,,
"2025-04-08",2025-04-08,2025-04-01,gold_200003,签到礼包,签到礼包3,2220,85,2,2,2,,,,,
"2024-10-07",2024-10-07,2024-10-01,gold_2,金币,"9.99-600金币",2473,158,5,5,2,,,,,
"2024-09-24",2024-09-24,2024-09-01,gold_50009,周期-日礼包,每日礼包-神器4,2435,104,1,2,0,2435,104,5,6,3
"2024-10-07",2024-10-07,2024-10-01,gold_7,金币,"4.99-300金币",2473,158,9,9,0,,,,,
"2025-01-18",2025-01-18,2025-01-01,gold_446,赛季征战活动,赛季整合礼包4.99-320金币-2,2396,114,1,8,1,,,,,
"2024-10-07",2024-10-07,2024-10-01,gold_8,金币,"0.99-30金币",2473,158,27,88,9,,,,,
"2024-11-04",2024-11-04,2024-11-01,gold_350,超级转盘,赛季UR转盘礼包1,2445,146,13,54,7,,,,,
"2024-11-27",2024-11-27,2024-11-01,gold_9,月卡,"4.99-月卡",2362,109,8,8,4,,,,,
"2024-11-27",2024-11-27,2024-11-01,gold_10,月卡,"19.99-尊贵月卡",2362,109,9,9,5,,,,,
"2024-10-07",2024-10-07,2024-10-01,gold_3,金币,"19.99-1200金币",2473,158,3,3,1,,,,,
"2024-09-24",2024-09-24,2024-09-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2435,104,4,4,3,,,,,
"2024-11-23",2024-11-23,2024-11-01,gold_90002,月度活动,月度活跃-battlepass中级,2447,118,1,1,1,,,,,
"2024-07-06",2024-07-06,2024-07-01,gold_401,battlepass,晋级征途,2627,169,4,4,3,2627,169,5,5,4
"2024-07-28",2024-07-28,2024-07-01,gold_2,金币,"9.99-600金币",2507,160,1,1,0,2507,160,12,15,5
"2024-09-02",2024-09-02,2024-09-01,gold_66,荣耀特典,"128231",2465,217,1,1,1,2465,217,2,2,1
"2024-07-06",2024-07-06,2024-07-01,gold_80001,battlepass,段位battlepass,2627,169,1,1,1,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_7,金币,"4.99-300金币",2507,160,2,2,0,,,,,
"2024-09-02",2024-09-02,2024-09-01,gold_490,荣耀特典,荣耀特典49.99赤玉,2465,217,1,1,0,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_8,金币,"0.99-30金币",2507,160,8,11,4,,,,,
"2024-07-08",2024-07-08,2024-07-01,gold_67,荣耀特典,"328231",2587,216,1,1,1,2587,216,1,1,1
"2024-07-28",2024-07-28,2024-07-01,gold_3,金币,"19.99-1200金币",2507,160,1,1,1,,,,,
"2024-11-17",2024-11-17,2024-11-01,gold_50005,周期-日礼包,每日礼包-new-金币5,2418,165,1,1,1,2418,165,7,8,2
"2025-02-15",2025-02-15,2025-02-01,gold_50009,周期-日礼包,每日礼包-神器4,2350,150,1,1,0,2350,150,3,3,0
"2024-10-28",2024-10-28,2024-10-01,gold_3,金币,"19.99-1200金币",2474,170,1,1,1,2474,170,6,6,4
"2024-10-28",2024-10-28,2024-10-01,gold_8,金币,"0.99-30金币",2474,170,2,2,1,,,,,
"2024-11-17",2024-11-17,2024-11-01,gold_50009,周期-日礼包,每日礼包-神器4,2418,165,1,2,0,,,,,
"2024-11-25",2024-11-25,2024-11-01,gold_352,超级转盘,赛季UR转盘礼包3,2370,155,15,22,4,2370,155,47,218,26
"2024-10-28",2024-10-28,2024-10-01,gold_5,金币,"99.99-6600金币@JPY",2474,170,2,2,1,,,,,
"2024-08-07",2024-08-07,2024-08-01,gold_40001,每日一键,一键购买日礼包-1,2511,142,13,13,9,2511,142,48,52,34
"2024-11-25",2024-11-25,2024-11-01,gold_351,超级转盘,赛季UR转盘礼包2,2370,155,14,39,4,,,,,
"2024-11-17",2024-11-17,2024-11-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2418,165,3,3,1,,,,,
"2025-04-08",2025-04-08,2025-04-01,gold_50047,周期-周礼包,周礼包-23,2220,85,1,1,1,2220,85,5,7,1
"2024-12-08",2024-12-08,2024-12-01,gold_494,战鼓解锁,战鼓3,2400,152,4,4,3,2400,152,4,4,3
"2024-11-14",2024-11-14,2024-11-01,gold_50046,周期-周礼包,周礼包-22,2400,174,4,15,0,2400,174,7,21,1
"2024-11-17",2024-11-17,2024-11-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2418,165,2,2,0,,,,,
"2024-10-28",2024-10-28,2024-10-01,gold_2,金币,"9.99-600金币",2474,170,1,1,1,,,,,
"2024-11-25",2024-11-25,2024-11-01,gold_350,超级转盘,赛季UR转盘礼包1,2370,155,38,157,18,,,,,
"2025-04-08",2025-04-08,2025-04-01,gold_50046,周期-周礼包,周礼包-22,2220,85,3,3,0,,,,,
"2024-11-14",2024-11-14,2024-11-01,gold_50047,周期-周礼包,周礼包-23,2400,174,4,6,1,,,,,
"2024-08-07",2024-08-07,2024-08-01,gold_40002,每日一键,一键购买日礼包-2,2511,142,9,9,3,,,,,
"2025-02-15",2025-02-15,2025-02-01,gold_50005,周期-日礼包,每日礼包-new-金币5,2350,150,1,1,0,,,,,
"2025-02-15",2025-02-15,2025-02-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2350,150,1,1,0,,,,,
"2024-08-07",2024-08-07,2024-08-01,gold_40004,每日一键,一键购买,2511,142,30,30,22,,,,,
"2025-04-08",2025-04-08,2025-04-01,gold_50034,周期-周礼包,周礼包-10,2220,85,1,3,0,,,,,
"2024-12-04",2024-12-04,2024-12-01,gold_329,行脚商人,行脚商人-自选礼包1,2373,126,14,22,8,2373,126,50,103,36
"2024-12-04",2024-12-04,2024-12-01,gold_330,行脚商人,行脚商人-自选礼包2,2373,126,31,50,16,,,,,
"2024-12-04",2024-12-04,2024-12-01,gold_333,行脚商人,行脚商人-自选礼包5,2373,126,2,2,2,,,,,
"2024-12-04",2024-12-04,2024-12-01,gold_331,行脚商人,行脚商人-自选礼包3,2373,126,9,18,5,,,,,
"2024-09-15",2024-09-15,2024-09-01,gold_60026,神武锻造,神武锻造-购买档位1,2434,162,17,70,12,2434,162,24,91,16
"2024-09-15",2024-09-15,2024-09-01,gold_60028,神武锻造,神武锻造-购买档位3,2434,162,9,14,3,,,,,
"2024-12-04",2024-12-04,2024-12-01,gold_332,行脚商人,行脚商人-自选礼包4,2373,126,6,11,5,,,,,
"2024-09-15",2024-09-15,2024-09-01,gold_60027,神武锻造,神武锻造-购买档位2,2434,162,3,7,1,,,,,
"2024-07-16",2024-07-16,2024-07-01,gold_60001,情人节活动,"2024情人节信物礼包1",2526,161,40,169,28,2526,161,66,251,56
"2024-07-16",2024-07-16,2024-07-01,gold_413,情人节活动,"2024情人节稀有礼包4.99-300金币",2526,161,13,13,10,,,,,
"2024-07-16",2024-07-16,2024-07-01,gold_60003,情人节活动,"2024情人节信物礼包3",2526,161,15,28,10,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_300006,开运礼包,开运礼包6,2485,174,1,1,1,2485,174,1,1,1
"2024-07-16",2024-07-16,2024-07-01,gold_60002,情人节活动,"2024情人节信物礼包2",2526,161,9,24,1,,,,,
"2024-07-16",2024-07-16,2024-07-01,gold_414,情人节活动,"2024情人节史诗礼包19.99-600金币",2526,161,17,17,7,,,,,
"2024-08-16",2024-08-16,2024-08-01,gold_80002,月卡,资源月卡-9.99美元,2480,125,3,3,1,2480,125,18,24,15
"2025-02-28",2025-02-28,2025-02-01,gold_200003,签到礼包,签到礼包3,2231,86,12,12,5,2231,86,35,52,23
"2025-04-25",2025-04-25,2025-04-01,gold_50100,周期-日礼包,每日礼包-V9-14-4,2169,224,4,4,1,2169,224,21,30,3
"2025-02-28",2025-02-28,2025-02-01,gold_10,月卡,"19.99-尊贵月卡",2231,86,1,1,1,2231,86,8,8,7
"2025-04-12",2025-04-12,2025-04-01,gold_40001,每日一键,一键购买日礼包-1,2284,98,8,8,5,2284,98,26,29,22
"2025-02-13",2025-02-13,2025-02-01,gold_172,幸运屋,新-德川家康SSR+,2303,122,1,1,0,2303,122,5,5,3
"2024-08-16",2024-08-16,2024-08-01,gold_10,月卡,"19.99-尊贵月卡",2480,125,11,11,9,,,,,
"2025-02-28",2025-02-28,2025-02-01,gold_200002,签到礼包,签到礼包2,2231,86,16,16,4,,,,,
"2025-04-25",2025-04-25,2025-04-01,gold_50077,周期-日礼包,每日礼包-V15,2169,224,1,2,0,,,,,
"2025-04-25",2025-04-25,2025-04-01,gold_50103,周期-日礼包,每日礼包-V15-6,2169,224,3,3,0,,,,,
"2025-04-12",2025-04-12,2025-04-01,gold_40002,每日一键,一键购买日礼包-2,2284,98,5,5,3,,,,,
"2024-12-08",2024-12-08,2024-12-01,gold_307,运营活动直购礼包,每日特惠活动档位3,2400,152,2,3,1,2400,152,4,13,3
"2025-02-28",2025-02-28,2025-02-01,gold_200004,签到礼包,签到礼包4,2231,86,5,5,3,,,,,
"2025-02-28",2025-02-28,2025-02-01,gold_200001,签到礼包,签到礼包1,2231,86,19,19,11,,,,,
"2024-12-08",2024-12-08,2024-12-01,gold_306,运营活动直购礼包,每日特惠活动档位2,2400,152,4,6,2,,,,,
"2025-03-13",2025-03-13,2025-03-01,gold_90001,月度周储钱罐,月度周储钱罐,2241,133,12,12,10,2241,133,12,12,10
"2025-02-13",2025-02-13,2025-02-01,gold_118,幸运屋,德川家康SSR+获得礼包,2303,122,1,1,1,,,,,
"2025-04-25",2025-04-25,2025-04-01,gold_50080,周期-日礼包,每日礼包-V15,2169,224,1,1,0,,,,,
"2025-02-13",2025-02-13,2025-02-01,gold_120,幸运屋,上杉谦信SSR+,2303,122,1,1,1,,,,,
"2025-02-28",2025-02-28,2025-02-01,gold_9,月卡,"4.99-月卡",2231,86,7,7,6,,,,,
"2025-04-25",2025-04-25,2025-04-01,gold_50102,周期-日礼包,每日礼包-V15-5,2169,224,16,16,2,,,,,
"2025-02-13",2025-02-13,2025-02-01,gold_180,幸运屋,新-出云阿国SSR+,2303,122,1,1,1,,,,,
"2025-04-12",2025-04-12,2025-04-01,gold_40004,每日一键,一键购买,2284,98,16,16,14,,,,,
"2024-12-08",2024-12-08,2024-12-01,gold_305,运营活动直购礼包,每日特惠活动档位1,2400,152,2,4,0,,,,,
"2025-01-18",2025-01-18,2025-01-01,gold_300003,开运礼包,开运礼包3,2396,114,1,1,1,2396,114,1,1,1
"2025-02-13",2025-02-13,2025-02-01,gold_233,幸运屋,S35真田幸隆SSR+,2303,122,1,1,0,,,,,
"2025-04-25",2025-04-25,2025-04-01,gold_50078,周期-日礼包,每日礼包-V15,2169,224,2,4,0,,,,,
"2024-08-16",2024-08-16,2024-08-01,gold_9,月卡,"4.99-月卡",2480,125,10,10,5,,,,,
"2024-07-19",2024-07-19,2024-07-01,gold_60001,情人节活动,"2024情人节信物礼包1",2491,213,59,206,32,2491,213,90,394,66
"2024-07-19",2024-07-19,2024-07-01,gold_60002,情人节活动,"2024情人节信物礼包2",2491,213,25,62,4,,,,,
"2024-07-19",2024-07-19,2024-07-01,gold_60004,情人节活动,"2024情人节信物礼包4",2491,213,5,5,0,,,,,
"2024-07-19",2024-07-19,2024-07-01,gold_60003,情人节活动,"2024情人节信物礼包3",2491,213,28,59,8,,,,,
"2024-07-19",2024-07-19,2024-07-01,gold_413,情人节活动,"2024情人节稀有礼包4.99-300金币",2491,213,31,31,19,,,,,
"2024-07-12",2024-07-12,2024-07-01,gold_217,幸运屋,S20朝日姬SSR+,2485,174,7,8,5,2485,174,8,9,5
"2025-03-02",2025-03-02,2025-03-01,gold_233,幸运屋,S35真田幸隆SSR+,2283,116,2,2,1,2283,116,2,2,1
"2024-11-04",2024-11-04,2024-11-01,gold_401,battlepass,晋级征途,2445,146,7,7,4,2445,146,10,10,6
"2024-11-04",2024-11-04,2024-11-01,gold_80001,battlepass,段位battlepass,2445,146,3,3,2,,,,,
"2024-10-26",2024-10-26,2024-10-01,gold_300005,开运礼包,开运礼包5,2519,135,2,2,2,2519,135,4,4,4
"2024-07-12",2024-07-12,2024-07-01,gold_194,幸运屋,S5杂贺孙市SSR,2485,174,1,1,0,,,,,
"2024-10-26",2024-10-26,2024-10-01,gold_300001,开运礼包,开运礼包1,2519,135,2,2,2,,,,,
"2024-07-19",2024-07-19,2024-07-01,gold_414,情人节活动,"2024情人节史诗礼包19.99-600金币",2491,213,31,31,3,,,,,
"2024-06-25",2024-06-25,2024-06-01,gold_180,幸运屋,新-出云阿国SSR+,2587,189,1,1,1,2587,189,11,11,7
"2025-04-10",2025-04-10,2025-04-01,gold_40004,每日一键,一键购买,2239,77,14,14,9,2239,77,20,21,14
"2024-06-25",2024-06-25,2024-06-01,gold_126,幸运屋,毛利元就SSR,2587,189,1,1,0,,,,,
"2025-04-10",2025-04-10,2025-04-01,gold_40001,每日一键,一键购买日礼包-1,2239,77,5,5,3,,,,,
"2024-06-25",2024-06-25,2024-06-01,gold_191,幸运屋,新-黑田官兵卫SSR+,2587,189,1,1,1,,,,,
"2024-06-25",2024-06-25,2024-06-01,gold_115,幸运屋,阿市SSR+获得礼包,2587,189,1,1,1,,,,,
"2024-12-08",2024-12-08,2024-12-01,gold_90003,月度活动,月度活跃-battlepass高级,2400,152,6,6,1,2400,152,7,12,5
"2024-06-25",2024-06-25,2024-06-01,gold_135,幸运屋,全UR获得礼包,2587,189,1,1,0,,,,,
"2024-06-25",2024-06-25,2024-06-01,gold_209,幸运屋,S12本愿寺显如SSR+,2587,189,2,2,2,,,,,
"2024-12-08",2024-12-08,2024-12-01,gold_90002,月度活动,月度活跃-battlepass中级,2400,152,6,6,4,,,,,
"2025-04-10",2025-04-10,2025-04-01,gold_40002,每日一键,一键购买日礼包-2,2239,77,2,2,2,,,,,
"2024-06-25",2024-06-25,2024-06-01,gold_229,幸运屋,S31三之丸殿SSR+,2587,189,4,4,2,,,,,
"2025-03-09",2025-03-09,2025-03-01,gold_60031,"6周年礼包","6周年-购买档位1-1",2266,110,45,292,32,2266,110,57,406,41
"2025-03-09",2025-03-09,2025-03-01,gold_60033,"6周年礼包","6周年-购买档位1-3",2266,110,11,35,4,,,,,
"2025-03-09",2025-03-09,2025-03-01,gold_60032,"6周年礼包","6周年-购买档位1-2",2266,110,19,79,5,,,,,
"2024-11-14",2024-11-14,2024-11-01,gold_330,行脚商人,行脚商人-自选礼包2,2400,174,25,46,11,2400,174,46,117,25
"2024-11-14",2024-11-14,2024-11-01,gold_331,行脚商人,行脚商人-自选礼包3,2400,174,8,13,1,,,,,
"2024-09-02",2024-09-02,2024-09-01,gold_40004,每日一键,一键购买,2465,217,39,39,15,2465,217,55,59,26
"2024-09-02",2024-09-02,2024-09-01,gold_40001,每日一键,一键购买日礼包-1,2465,217,11,11,9,,,,,
"2024-09-15",2024-09-15,2024-09-01,gold_80002,月卡,资源月卡-9.99美元,2434,162,5,5,2,2434,162,22,27,19
"2024-09-02",2024-09-02,2024-09-01,gold_40002,每日一键,一键购买日礼包-2,2465,217,8,8,2,,,,,
"2024-09-02",2024-09-02,2024-09-01,gold_40003,每日一键,一键购买日礼包-3,2465,217,1,1,0,,,,,
"2024-09-15",2024-09-15,2024-09-01,gold_10,月卡,"19.99-尊贵月卡",2434,162,9,9,5,,,,,
"2024-11-14",2024-11-14,2024-11-01,gold_333,行脚商人,行脚商人-自选礼包5,2400,174,7,11,0,,,,,
"2024-11-14",2024-11-14,2024-11-01,gold_329,行脚商人,行脚商人-自选礼包1,2400,174,21,34,9,,,,,
"2024-11-14",2024-11-14,2024-11-01,gold_332,行脚商人,行脚商人-自选礼包4,2400,174,8,13,4,,,,,
"2024-09-15",2024-09-15,2024-09-01,gold_9,月卡,"4.99-月卡",2434,162,13,13,12,,,,,
"2024-12-21",2024-12-21,2024-12-01,gold_401,battlepass,晋级征途,2366,112,1,1,1,2366,112,3,3,3
"2024-12-21",2024-12-21,2024-12-01,gold_80001,battlepass,段位battlepass,2366,112,2,2,2,,,,,
"2025-03-02",2025-03-02,2025-03-01,gold_90001,月度周储钱罐,月度周储钱罐,2283,116,8,8,6,2283,116,8,8,6
"2025-02-06",2025-02-06,2025-02-01,gold_413,情人节活动,"2024情人节稀有礼包4.99-300金币",2306,121,18,18,11,2306,121,62,279,48
"2025-02-06",2025-02-06,2025-02-01,gold_60002,情人节活动,"2024情人节信物礼包2",2306,121,18,51,2,,,,,
"2025-02-06",2025-02-06,2025-02-01,gold_60001,情人节活动,"2024情人节信物礼包1",2306,121,39,136,20,,,,,
"2025-02-06",2025-02-06,2025-02-01,gold_414,情人节活动,"2024情人节史诗礼包19.99-600金币",2306,121,16,16,1,,,,,
"2025-02-06",2025-02-06,2025-02-01,gold_60003,情人节活动,"2024情人节信物礼包3",2306,121,23,48,14,,,,,
"2025-02-06",2025-02-06,2025-02-01,gold_60005,情人节活动,"2024情人节信物礼包5",2306,121,2,2,0,,,,,
"2025-02-06",2025-02-06,2025-02-01,gold_60004,情人节活动,"2024情人节信物礼包4",2306,121,3,8,0,,,,,
"2025-02-26",2025-02-26,2025-02-01,gold_414,情人节活动,"2024情人节史诗礼包19.99-600金币",2266,96,25,25,4,2266,96,56,214,38
"2024-07-01",2024-07-01,2024-07-01,gold_158,幸运屋,新-阿松SSR（辅计）,2547,215,1,1,0,2547,215,6,10,3
"2024-07-01",2024-07-01,2024-07-01,gold_211,幸运屋,S14濑名姬SSR+,2547,215,1,1,0,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_50047,周期-周礼包,周礼包-23,2507,160,3,5,1,2507,160,10,12,5
"2024-09-24",2024-09-24,2024-09-01,gold_90001,月度周储钱罐,月度周储钱罐,2435,104,19,19,14,2435,104,19,19,14
"2024-07-01",2024-07-01,2024-07-01,gold_171,幸运屋,新-真田幸村SSR+（力）,2547,215,1,1,0,,,,,
"2024-07-01",2024-07-01,2024-07-01,gold_190,幸运屋,新-竹中半兵卫SSR+,2547,215,1,1,0,,,,,
"2025-02-26",2025-02-26,2025-02-01,gold_419,情人节活动,"2024情人节稀有礼包4.99-320金币(新",2266,96,23,23,16,,,,,
"2024-07-01",2024-07-01,2024-07-01,gold_215,幸运屋,S18山中鹿介SSR+,2547,215,5,5,3,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_50046,周期-周礼包,周礼包-22,2507,160,6,6,3,,,,,
"2025-02-26",2025-02-26,2025-02-01,gold_60004,情人节活动,"2024情人节信物礼包4",2266,96,3,3,0,,,,,
"2025-02-26",2025-02-26,2025-02-01,gold_60002,情人节活动,"2024情人节信物礼包2",2266,96,16,42,1,,,,,
"2024-07-28",2024-07-28,2024-07-01,gold_50069,周期-周礼包,周礼包-39,2507,160,1,1,1,,,,,
"2025-02-26",2025-02-26,2025-02-01,gold_60003,情人节活动,"2024情人节信物礼包3",2266,96,16,29,6,,,,,
"2024-07-01",2024-07-01,2024-07-01,gold_122,幸运屋,斋藤归蝶SSR,2547,215,1,1,0,,,,,
"2025-02-26",2025-02-26,2025-02-01,gold_60001,情人节活动,"2024情人节信物礼包1",2266,96,26,92,11,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_3,金币,"19.99-1200金币",2477,167,1,1,0,2477,167,16,22,8
"2025-04-27",2025-04-27,2025-04-01,gold_80005,月卡,"4.99-2025月卡",2217,145,3,3,3,2217,145,6,8,6
"2024-08-25",2024-08-25,2024-08-01,gold_4,金币,"49.99-3200金币",2477,167,1,1,0,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_2,金币,"9.99-600金币",2477,167,2,2,1,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_5,金币,"99.99-6600金币@JPY",2477,167,4,4,3,,,,,
"2025-04-27",2025-04-27,2025-04-01,gold_80006,月卡,"9.99-2025资源月卡",2217,145,2,2,1,,,,,
"2024-08-07",2024-08-07,2024-08-01,gold_10,月卡,"19.99-尊贵月卡",2511,142,7,7,6,2511,142,17,21,16
"2025-04-27",2025-04-27,2025-04-01,gold_80004,月卡,"19.99-2025尊贵月卡",2217,145,3,3,2,,,,,
"2024-08-07",2024-08-07,2024-08-01,gold_9,月卡,"4.99-月卡",2511,142,9,9,8,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_8,金币,"0.99-30金币",2477,167,7,9,2,,,,,
"2024-08-25",2024-08-25,2024-08-01,gold_7,金币,"4.99-300金币",2477,167,5,5,2,,,,,
"2024-08-07",2024-08-07,2024-08-01,gold_80002,月卡,资源月卡-9.99美元,2511,142,5,5,2,,,,,
"2024-12-21",2024-12-21,2024-12-01,gold_60003,情人节活动,"2024情人节信物礼包3",2366,112,8,25,4,2366,112,46,204,33
"2024-12-21",2024-12-21,2024-12-01,gold_60001,情人节活动,"2024情人节信物礼包1",2366,112,31,139,23,,,,,
"2024-09-04",2024-09-04,2024-09-01,gold_90001,月度周储钱罐,月度周储钱罐,2451,157,18,18,15,2451,157,18,18,15
"2024-11-23",2024-11-23,2024-11-01,gold_300005,开运礼包,开运礼包5,2447,118,1,1,1,2447,118,2,2,2
"2024-06-01",2024-06-01,2024-06-01,gold_50012,周期-日礼包,每日礼包-神器7,2692,231,1,2,0,2692,231,11,16,1
"2025-04-23",2025-04-23,2025-04-01,gold_4,金币,"49.99-3200金币",2176,95,1,1,1,2176,95,3,3,2
"2025-04-23",2025-04-23,2025-04-01,gold_8,金币,"0.99-30金币",2176,95,1,1,0,,,,,
"2024-06-01",2024-06-01,2024-06-01,gold_50005,周期-日礼包,每日礼包-new-金币5,2692,231,4,4,1,,,,,
"2024-06-01",2024-06-01,2024-06-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2692,231,4,4,0,,,,,
"2024-12-21",2024-12-21,2024-12-01,gold_413,情人节活动,"2024情人节稀有礼包4.99-300金币",2366,112,13,13,5,,,,,
"2024-11-23",2024-11-23,2024-11-01,gold_300006,开运礼包,开运礼包6,2447,118,1,1,1,,,,,
"2024-12-21",2024-12-21,2024-12-01,gold_414,情人节活动,"2024情人节史诗礼包19.99-600金币",2366,112,7,7,0,,,,,
"2024-06-01",2024-06-01,2024-06-01,gold_50004,周期-日礼包,每日礼包-new-金币4,2692,231,4,4,0,,,,,
"2025-04-23",2025-04-23,2025-04-01,gold_2,金币,"9.99-600金币",2176,95,1,1,1,,,,,
"2024-12-21",2024-12-21,2024-12-01,gold_60002,情人节活动,"2024情人节信物礼包2",2366,112,7,20,1,,,,,
"2024-06-01",2024-06-01,2024-06-01,gold_50024,周期-日礼包,每日礼包-养成10,2692,231,1,2,0,,,,,
"2025-02-13",2025-02-13,2025-02-01,gold_2,金币,"9.99-600金币",2303,122,3,3,2,2303,122,7,7,5
"2025-02-13",2025-02-13,2025-02-01,gold_3,金币,"19.99-1200金币",2303,122,2,2,2,,,,,
"2024-08-07",2024-08-07,2024-08-01,gold_66,荣耀特典,"128231",2511,142,1,1,0,2511,142,2,2,0
"2024-11-17",2024-11-17,2024-11-01,gold_443,赛季征战活动,赛季整合礼包19.99-1200金币-1,2418,165,1,1,0,2418,165,1,1,0
"2025-02-13",2025-02-13,2025-02-01,gold_7,金币,"4.99-300金币",2303,122,1,1,1,,,,,
"2025-04-12",2025-04-12,2025-04-01,gold_9,月卡,"4.99-月卡",2284,98,6,6,5,2284,98,17,18,16
"2025-04-12",2025-04-12,2025-04-01,gold_80002,月卡,资源月卡-9.99美元,2284,98,6,6,5,,,,,
"2024-08-07",2024-08-07,2024-08-01,gold_68,荣耀特典,"648231",2511,142,1,1,0,,,,,
"2025-04-12",2025-04-12,2025-04-01,gold_10,月卡,"19.99-尊贵月卡",2284,98,6,6,6,,,,,
"2025-02-13",2025-02-13,2025-02-01,gold_8,金币,"0.99-30金币",2303,122,1,1,0,,,,,
"2025-03-24",2025-03-24,2025-03-01,gold_10,月卡,"19.99-尊贵月卡",2257,127,5,5,3,2257,127,11,13,7
"2025-03-24",2025-03-24,2025-03-01,gold_9,月卡,"4.99-月卡",2257,127,3,3,2,,,,,
"2025-03-24",2025-03-24,2025-03-01,gold_80002,月卡,资源月卡-9.99美元,2257,127,5,5,2,,,,,
"2025-03-09",2025-03-09,2025-03-01,gold_402,battlepass-周年庆,四周年通行证,2266,110,14,14,10,2266,110,14,14,10
