act_tag,pay_tag,type,dis_type,users,target_sum,target_count
20241227-20241230-4,中R,1_转盘心愿,S26畠山高政SSR+,86,651.0,651
20241227-20241230-4,未活跃,1_转盘心愿,S34织田冬姬SSR+,32,115.0,115
20250321-20250324-4,超R,2_转盘心愿,S35真田幸隆SSR+（碎片）,8,162.0,81
20250522-20250525-4,未活跃,2_转盘心愿,织田信长SSR+,2,21.0,21
20250321-20250324-4,小R,3_转盘心愿,S30冠军鸡,146,4872.0,1624
20250321-20250324-4,小R,3_转盘心愿,橙经验国宝,17,620.0,124
20241207-20241210-4,超R,4_转盘心愿,玉钢,16,174000.0,29
20250321-20250324-4,大R,3_转盘心愿,初级升阶道具,33,340.0,34
20250125-20250128-4,中R,道具获得,4,134,4523.0,1884
20250207-20250210-4,未活跃,道具获得,4,45,902.0,550
20241227-20241230-4,大R,道具获得,1,17,4248.0,168
20241227-20241230-4,超R,道具获得,1,8,4540.0,178
20250522-20250525-4,非R,4_转盘心愿,计策锦囊(被gameconstantset引用),907,159040.0,7952
20250303-20250306-4,微R,2_转盘心愿,S35真田幸隆SSR+（碎片）,120,1818.0,909
20250412-20250415-4,非R,2_转盘心愿,SSR+鬼虎之枪,1435,13105.0,13105
20250412-20250415-4,超R,2_转盘心愿,神武武器-雍刀,17,512.0,512
20250321-20250324-4,小R,2_转盘心愿,援·阿国SSR+,31,332.0,332
20250117-20250120-4,中R,4_转盘心愿,神砂,121,496400.0,2482
20250303-20250306-4,非R,3_转盘心愿,高级招募令,134,774.0,258
20250303-20250306-4,中R,1_转盘心愿,S35真田幸隆SSR+,80,396.0,396
20250506-20250509-4,中R,1_转盘心愿,神武武器-瓮通枪,146,3284.0,3284
20250506-20250509-4,微R,1_转盘心愿,S34织田冬姬SSR+,133,925.0,925
20250412-20250415-4,超R,1_转盘心愿,UR采配,17,512.0,512
20250401-20250404-4,大R,4_转盘心愿,神砂,22,92200.0,461
20250303-20250306-4,小R,4_转盘心愿,铁锭（装备饰品和改造道具）,158,535000.0,2675
20241215-20241218-4,超R,1_转盘心愿,S33前田庆次UR,17,420.0,420
20250125-20250128-4,非R,2_转盘心愿,火精（神武升星突破道具）,1444,165530.0,16553
20250125-20250128-4,小R,2_转盘心愿,火精（神武升星突破道具）,156,37260.0,3726
20250125-20250128-4,大R,2_转盘心愿,火精（神武升星突破道具）,34,14830.0,1483
20250125-20250128-4,中R,2_转盘心愿,勇·前田利家SSR+,40,893.0,893
20250506-20250509-4,微R,2_转盘心愿,勇·前田利家SSR+,58,683.0,683
20250506-20250509-4,大R,3_转盘心愿,S36招募令,27,2448.0,816
20250108-20250111-4,微R,2_转盘心愿,援·丰臣秀吉SSR+,51,574.0,574
20250219-20250222-4,未活跃,2_转盘心愿,谋·竹中半兵卫SSR+,19,77.0,77
20241215-20241218-4,超R,1_转盘心愿,S34蒲生氏乡UR,11,574.0,574
20250125-20250128-4,大R,4_转盘心愿,火石（神武升星道具）,34,5932.0,1483
20250424-20250427-4,非R,2_转盘心愿,神武武器-武士刀,1353,10683.0,10683
20250522-20250525-4,未活跃,2_转盘心愿,勇·前田利家SSR+,3,28.0,28
20250125-20250128-4,非R,3_转盘心愿,火石（神武升星道具）,1444,165530.0,16553
20250506-20250509-4,非R,4_转盘心愿,武将经验 +20000,659,47304.0,5913
20250219-20250222-4,小R,4_转盘心愿,计策锦囊(被gameconstantset引用),138,45480.0,2274
20250207-20250210-4,非R,2_转盘心愿,援·阿国SSR+,283,5042.0,5042
20250321-20250324-4,小R,2_转盘心愿,金色国宝随机包（10个全）,92,96.0,96
20250207-20250210-4,微R,4_转盘心愿,计策锦囊(被gameconstantset引用),224,169200.0,8460
20250219-20250222-4,大R,1_转盘心愿,S32酒井忠次UR,15,369.0,369
20250117-20250120-4,非R,2_转盘心愿,S12本愿寺显如SSR+(碎片),471,10930.0,2186
20250108-20250111-4,大R,3_转盘心愿,橙经验国宝,14,2295.0,459
20250522-20250525-4,非R,1_转盘心愿,UR采配,1343,10734.0,10734
20250321-20250324-4,非R,1_转盘心愿,刚·德川家康UR,315,322.0,322
20250219-20250222-4,超R,2_转盘心愿,谋·竹中半兵卫SSR+,5,223.0,223
20250219-20250222-4,中R,4_转盘心愿,火砂（神武升级道具）,144,692800.0,3464
20250207-20250210-4,微R,3_转盘心愿,研习橙色道具,207,119520.0,5976
20250117-20250120-4,大R,2_转盘心愿,勇·前田利家SSR+,12,338.0,338
20250401-20250404-4,微R,3_转盘心愿,研习金色道具,77,2990.0,598
20250412-20250415-4,超R,2_转盘心愿,援·阿国SSR+,4,106.0,106
20250219-20250222-4,微R,2_转盘心愿,援·丰臣秀吉SSR+,52,381.0,381
20250207-20250210-4,超R,2_转盘心愿,援·丰臣秀吉SSR+,5,178.0,178
20250412-20250415-4,超R,2_转盘心愿,S36SSR+-诸角虎定（碎片）,10,330.0,165
20250506-20250509-4,未活跃,3_转盘心愿,S36招募令,17,300.0,100
20250303-20250306-4,未活跃,1_转盘心愿,S32酒井忠次UR,4,16.0,16
20250424-20250427-4,大R,2_转盘心愿,S31京极龙子UR（碎片）,6,450.0,90
20250401-20250404-4,小R,3_转盘心愿,战旗觉醒道具自选包,30,1155.0,385
20250207-20250210-4,中R,3_转盘心愿,橙经验国宝,20,5150.0,1030
20241227-20241230-4,非R,2_转盘心愿,S30丹羽长秀SSR+（碎片）,232,4755.0,951
20250117-20250120-4,中R,3_转盘心愿,家宝箱子道具自选包,27,281.0,281
20241215-20241218-4,小R,2_转盘心愿,援·丰臣秀吉SSR+,22,165.0,165
20241207-20241210-4,中R,2_转盘心愿,援·阿国SSR+,45,45.0,45
20241207-20241210-4,非R,3_转盘心愿,S34招募令,519,2349.0,783
20241207-20241210-4,微R,3_转盘心愿,研习金色道具,102,520.0,104
20241227-20241230-4,超R,直购礼包,赛季UR转盘礼包2,6,6480.0,54
20241227-20241230-4,微R,1_转盘心愿,S12本愿寺显如SSR+,95,773.0,773
20241227-20241230-4,中R,1_转盘心愿,S30丹羽长秀SSR+,77,548.0,548
20250321-20250324-4,非R,3_转盘心愿,武将经验 +100000,759,21550.0,4310
20250321-20250324-4,非R,3_转盘心愿,UR招募令,1060,14343.0,4781
20241207-20241210-4,未活跃,4_转盘心愿,武将经验 +20000,75,928.0,116
20241227-20241230-4,超R,2_转盘心愿,S31三之丸殿SSR+（碎片）,12,285.0,57
20250506-20250509-4,未活跃,2_转盘心愿,S20朝日姬SSR+(碎片),1,5.0,1
20250207-20250210-4,中R,道具获得,3,55,6930.0,970
20250108-20250111-4,微R,道具获得,1,10,598.0,46
20250303-20250306-4,中R,3_转盘心愿,橙经验国宝,23,2060.0,412
20250303-20250306-4,超R,3_转盘心愿,试金石,16,4060.0,406
20250303-20250306-4,大R,4_转盘心愿,火石（神武升星道具）,34,4528.0,1132
20250303-20250306-4,小R,4_转盘心愿,铭刻道具自选包,158,2675.0,2675
20250506-20250509-4,超R,3_转盘心愿,研习金色道具,9,975.0,195
20250207-20250210-4,非R,2_转盘心愿,织田信长SSR+,265,4980.0,4980
20250207-20250210-4,非R,2_转盘心愿,S12本愿寺显如SSR+(碎片),535,29270.0,5854
20250207-20250210-4,非R,2_转盘心愿,S33前田美津SSR+（碎片）,360,14880.0,2976
20250207-20250210-4,超R,2_转盘心愿,勇·前田利家SSR+,10,404.0,404
20250207-20250210-4,小R,2_转盘心愿,S20朝日姬SSR+(碎片),65,5140.0,1028
20250219-20250222-4,微R,1_转盘心愿,S33前田庆次UR,135,655.0,655
20250321-20250324-4,超R,2_转盘心愿,S28柿崎景家UR（碎片）,10,645.0,129
20250522-20250525-4,超R,4_转盘心愿,铭刻道具自选包,17,388.0,388
20250522-20250525-4,超R,3_转盘心愿,S36招募令,17,981.0,327
20250401-20250404-4,大R,2_转盘心愿,援·阿国SSR+,6,144.0,144
20250219-20250222-4,大R,2_转盘心愿,S33前田庆次UR（碎片）,26,2985.0,597
20250219-20250222-4,小R,3_转盘心愿,铁锭（装备饰品和改造道具）,156,1434500.0,2869
20250412-20250415-4,中R,3_转盘心愿,火石（神武升星道具）,146,36910.0,3691
20250424-20250427-4,小R,3_转盘心愿,武将经验 +100000,132,5425.0,1085
20250424-20250427-4,微R,3_转盘心愿,S36招募令,211,6063.0,2021
20250424-20250427-4,非R,3_转盘心愿,研习紫色道具,112,24800.0,248
20250303-20250306-4,小R,2_转盘心愿,神武武器-雍刀,158,2675.0,2675
20250303-20250306-4,中R,2_转盘心愿,S31京极龙子UR（碎片）,75,2485.0,497
20250412-20250415-4,超R,1_转盘心愿,S36UR-武田信繁,17,1077.0,1077
20250424-20250427-4,非R,1_转盘心愿,S31京极龙子UR,257,877.0,877
20250424-20250427-4,大R,1_转盘心愿,S30明智光秀UR,4,50.0,50
20250522-20250525-4,中R,2_转盘心愿,S34蒲生氏乡UR（碎片）,102,5335.0,1067
20250424-20250427-4,非R,4_转盘心愿,火砂（神武升级道具）,1353,2136600.0,10683
20250303-20250306-4,超R,3_转盘心愿,战旗觉醒道具自选包,9,660.0,220
20250321-20250324-4,小R,4_转盘心愿,觉醒道具橙,151,160.0,160
20250506-20250509-4,微R,1_转盘心愿,UR赤備えの太刀,271,4103.0,4103
20241215-20241218-4,未活跃,1_转盘心愿,S31京极龙子UR,71,427.0,427
20250108-20250111-4,非R,2_转盘心愿,S23岛津家久UR(碎片),128,2005.0,401
20250108-20250111-4,中R,2_转盘心愿,勇·前田利家SSR+,27,447.0,447
20250401-20250404-4,中R,3_转盘心愿,武将经验 +100000,124,6320.0,1264
20250108-20250111-4,超R,2_转盘心愿,织田信长SSR+,5,116.0,116
20250117-20250120-4,微R,3_转盘心愿,阵石招募令,121,5646.0,1882
20250522-20250525-4,超R,3_转盘心愿,UR招募令,2,489.0,163
20250522-20250525-4,小R,3_转盘心愿,研习紫色道具,13,1600.0,16
20250108-20250111-4,中R,3_转盘心愿,研习紫色道具,10,4100.0,41
20250117-20250120-4,大R,1_转盘心愿,S34织田冬姬SSR+,29,377.0,377
20250303-20250306-4,超R,3_转盘心愿,UR招募令,6,834.0,278
20250424-20250427-4,大R,2_转盘心愿,神武武器-雍刀,34,1019.0,1019
20250522-20250525-4,小R,2_转盘心愿,谋·竹中半兵卫SSR+,21,183.0,183
20250125-20250128-4,微R,3_转盘心愿,S30冠军鸡,155,7674.0,2558
20250125-20250128-4,微R,3_转盘心愿,研习橙色道具,151,45920.0,2296
20241215-20241218-4,微R,4_转盘心愿,玉钢,236,32790000.0,5465
20250207-20250210-4,未活跃,4_转盘心愿,武将经验 +20000,41,6016.0,752
20250321-20250324-4,超R,1_转盘心愿,S35山本勘助UR,12,389.0,389
20250321-20250324-4,微R,4_转盘心愿,火砂（神武升级道具）,252,270600.0,1353
20250321-20250324-4,大R,4_转盘心愿,铭刻道具自选包,33,282.0,282
20250117-20250120-4,非R,3_转盘心愿,研习紫色道具,114,26700.0,267
20250125-20250128-4,未活跃,3_转盘心愿,研习金色道具,18,840.0,168
20250401-20250404-4,超R,1_转盘心愿,S32酒井忠次UR,7,121.0,121
20250207-20250210-4,超R,1_转盘心愿,S33前田美津SSR+,9,272.0,272
20250321-20250324-4,未活跃,1_转盘心愿,神武武器-朱枪,9,26.0,26
20250207-20250210-4,中R,1_转盘心愿,S14濑名姬SSR+,47,720.0,720
20241227-20241230-4,微R,2_转盘心愿,勇·前田利家SSR+,54,561.0,561
20250117-20250120-4,未活跃,2_转盘心愿,S34织田冬姬SSR+（碎片）,28,780.0,390
20250522-20250525-4,小R,2_转盘心愿,谋·黑田官兵卫SSR+,12,70.0,70
20250321-20250324-4,非R,3_转盘心愿,初级升阶道具,952,9790.0,979
20241227-20241230-4,未活跃,直购礼包上月标签,未活跃,1,158.9111,2
20241207-20241210-4,微R,直购礼包,赛季UR转盘礼包1,4,938.9249000000004,28
20250506-20250509-4,微R,直购礼包,赛季UR转盘礼包1,3,135.4652,4
20250424-20250427-4,非R,直购礼包,赛季UR转盘礼包2,1,120.0,1
20241207-20241210-4,超R,4_转盘心愿,计策锦囊(被gameconstantset引用),16,580.0,29
20250321-20250324-4,小R,3_转盘心愿,鉴宝令,27,87.0,29
20250321-20250324-4,超R,3_转盘心愿,家督印（战旗征集道具）,14,45.0,15
20241207-20241210-4,大R,2_转盘心愿,织田信长SSR+,15,16.0,16
20250321-20250324-4,超R,道具获得,3,9,795.0,118
20250108-20250111-4,小R,道具获得,4,134,2673.0,1412
20250108-20250111-4,超R,道具获得,4,15,793.0,226
20250207-20250210-4,中R,道具获得,4,138,8424.0,3626
20250522-20250525-4,未活跃,4_转盘心愿,银币,31,47200000.0,472
20250522-20250525-4,超R,4_转盘心愿,银币,17,117100000.0,1171
20250522-20250525-4,大R,4_转盘心愿,银币,33,212200000.0,2122
20250506-20250509-4,小R,1_转盘心愿,神武武器-瓮通枪,156,2574.0,2574
20250506-20250509-4,微R,1_转盘心愿,S32金森长近SSR+,52,312.0,312
20250506-20250509-4,非R,1_转盘心愿,S31三之丸殿SSR+,248,1002.0,1002
20250424-20250427-4,小R,3_转盘心愿,UR招募令,66,2475.0,825
20250424-20250427-4,超R,3_转盘心愿,研习金色道具,11,1970.0,394
20250522-20250525-4,小R,3_转盘心愿,战旗觉醒道具自选包,32,900.0,300
20250424-20250427-4,小R,1_转盘心愿,2025元旦UR神武武器-三日月宗近,154,2396.0,2396
20250303-20250306-4,超R,1_转盘心愿,UR神武武器-国光,16,406.0,406
20250303-20250306-4,非R,1_转盘心愿,S30明智光秀UR,308,905.0,905
20250125-20250128-4,非R,3_转盘心愿,研习橙色道具,628,117560.0,5878
20250506-20250509-4,小R,3_转盘心愿,橙经验国宝,15,605.0,121
20250401-20250404-4,非R,3_转盘心愿,武将经验 +100000,712,18140.0,3628
20250401-20250404-4,微R,3_转盘心愿,阵石招募令,93,3156.0,1052
20250506-20250509-4,中R,2_转盘心愿,S34织田冬姬SSR+（碎片）,106,6335.0,1267
20250219-20250222-4,小R,2_转盘心愿,神武武器-雍刀,156,2869.0,2869
20250506-20250509-4,未活跃,3_转盘心愿,火砂（神武升级道具）,23,125500.0,251
20250219-20250222-4,微R,1_转盘心愿,UR采配,272,4427.0,4427
20250219-20250222-4,非R,1_转盘心愿,S29佐久间盛政UR,267,988.0,988
20250321-20250324-4,中R,2_转盘心愿,S33前田庆次UR（碎片）,103,4025.0,805
20250321-20250324-4,大R,2_转盘心愿,S29佐久间盛政UR（碎片）,5,195.0,39
20250219-20250222-4,微R,1_转盘心愿,S35真田幸隆SSR+,136,508.0,508
20250219-20250222-4,大R,3_转盘心愿,铁锭（装备饰品和改造道具）,34,611000.0,1222
20250219-20250222-4,微R,3_转盘心愿,火砂（神武升级道具）,272,2213500.0,4427
20250207-20250210-4,大R,4_转盘心愿,计策锦囊(被gameconstantset引用),33,43680.0,2184
20250303-20250306-4,非R,2_转盘心愿,援·丰臣秀吉SSR+,250,1600.0,1600
20250424-20250427-4,中R,2_转盘心愿,SSR+折扇,146,2706.0,2706
20250506-20250509-4,中R,4_转盘心愿,神砂,88,351600.0,1758
20250412-20250415-4,超R,3_转盘心愿,UR招募令,7,1575.0,525
20250412-20250415-4,超R,3_转盘心愿,研习橙色道具,4,1520.0,76
20250117-20250120-4,中R,2_转盘心愿,织田信长SSR+,50,909.0,909
20250207-20250210-4,小R,3_转盘心愿,研习橙色道具,126,66600.0,3330
20250303-20250306-4,小R,2_转盘心愿,S31京极龙子UR（碎片）,72,2385.0,477
20250108-20250111-4,超R,1_转盘心愿,S32酒井忠次UR,7,101.0,101
20250108-20250111-4,未活跃,1_转盘心愿,S25北富具教UR,8,37.0,37
20250522-20250525-4,小R,1_转盘心愿,S33前田庆次UR,97,489.0,489
20250321-20250324-4,微R,1_转盘心愿,UR采配,252,1353.0,1353
20250321-20250324-4,非R,1_转盘心愿,神武武器-朱枪,1163,4205.0,4205
20250321-20250324-4,小R,1_转盘心愿,S33前田庆次UR,81,482.0,482
20250321-20250324-4,大R,1_转盘心愿,佐竹义重UR武器,33,282.0,282
20250522-20250525-4,未活跃,2_转盘心愿,S7山本勘助SSR+,4,35.0,35
20250117-20250120-4,微R,1_转盘心愿,S34蒲生氏乡UR,147,1926.0,1926
20250117-20250120-4,小R,1_转盘心愿,S34蒲生氏乡UR,98,1205.0,1205
20241207-20241210-4,非R,2_转盘心愿,谋·竹中半兵卫SSR+,361,366.0,366
20241207-20241210-4,小R,2_转盘心愿,谋·竹中半兵卫SSR+,61,61.0,61
20250125-20250128-4,未活跃,1_转盘心愿,S35真田幸隆SSR+,37,133.0,133
20250117-20250120-4,未活跃,1_转盘心愿,S34织田冬姬SSR+,28,130.0,130
20250117-20250120-4,小R,3_转盘心愿,S34招募令,132,5976.0,1992
20250117-20250120-4,超R,3_转盘心愿,家宝箱子道具自选包,5,103.0,103
20250506-20250509-4,大R,2_转盘心愿,援·阿国SSR+,4,62.0,62
20250401-20250404-4,非R,1_转盘心愿,S31京极龙子UR,324,955.0,955
20250321-20250324-4,大R,3_转盘心愿,武将经验 +100000,31,4065.0,813
20241227-20241230-4,非R,2_转盘心愿,S34织田冬姬SSR+（碎片）,535,12300.0,6150
20241227-20241230-4,微R,2_转盘心愿,S31三之丸殿SSR+（碎片）,103,3545.0,709
20241227-20241230-4,未活跃,2_转盘心愿,S26畠山高政SSR+(碎片),23,520.0,104
20250108-20250111-4,中R,直购礼包,赛季UR转盘礼包1,31,7395.961499999989,225
20241215-20241218-4,小R,直购礼包,赛季UR转盘礼包1,10,2896.2509000000005,88
20241207-20241210-4,中R,3_转盘心愿,橙经验国宝,29,205.0,41
20241215-20241218-4,未活跃,2_转盘心愿,织田信长SSR+,24,148.0,148
20241227-20241230-4,中R,3_转盘心愿,S34招募令,120,9333.0,3111
20250321-20250324-4,超R,3_转盘心愿,家宝箱子道具自选包,5,47.0,47
20250207-20250210-4,未活跃,2_转盘心愿,谋·竹中半兵卫SSR+,14,246.0,246
20250424-20250427-4,非R,道具获得,3,195,5140.0,634
20250401-20250404-4,大R,道具获得,3,20,1730.0,256
20250125-20250128-4,大R,道具获得,3,12,610.0,81
20250303-20250306-4,中R,道具获得,4,136,4464.0,1783
20250117-20250120-4,非R,道具获得,1,7,360.0,32
20250108-20250111-4,超R,道具获得,1,8,4076.0,188
20250506-20250509-4,大R,1_转盘心愿,2025元旦UR神武武器-三日月宗近,34,963.0,963
20250506-20250509-4,大R,1_转盘心愿,S34织田冬姬SSR+,17,330.0,330
20250424-20250427-4,中R,3_转盘心愿,铁锭（装备饰品和改造道具）,146,1353000.0,2706
20250424-20250427-4,中R,3_转盘心愿,研习橙色道具,129,32500.0,1625
20250522-20250525-4,小R,3_转盘心愿,阵石招募令,60,2046.0,682
20250522-20250525-4,微R,3_转盘心愿,阵石招募令,88,3618.0,1206
20250412-20250415-4,超R,2_转盘心愿,谋·竹中半兵卫SSR+,7,293.0,293
20250424-20250427-4,微R,2_转盘心愿,谋·竹中半兵卫SSR+,75,1032.0,1032
20250424-20250427-4,非R,2_转盘心愿,SSR+鬼虎之枪,1353,10683.0,10683
20250125-20250128-4,非R,2_转盘心愿,SSR+折扇,1444,16553.0,16553
20250321-20250324-4,小R,4_转盘心愿,战旗经验书-紫,151,160.0,160
20250303-20250306-4,小R,1_转盘心愿,S28柿崎景家UR,71,479.0,479
20250303-20250306-4,超R,3_转盘心愿,研习橙色道具,16,6400.0,320
20241215-20241218-4,非R,3_转盘心愿,研习橙色道具,909,208260.0,10413
20250401-20250404-4,小R,3_转盘心愿,S30冠军鸡,131,3693.0,1231
20250401-20250404-4,中R,3_转盘心愿,战旗觉醒道具自选包,45,2817.0,939
20250506-20250509-4,小R,2_转盘心愿,谋·竹中半兵卫SSR+,49,530.0,530
20250108-20250111-4,非R,2_转盘心愿,援·阿国SSR+,270,1921.0,1921
20250108-20250111-4,非R,2_转盘心愿,勇·前田利家SSR+,197,1418.0,1418
20250219-20250222-4,大R,2_转盘心愿,神武武器-武士刀,34,1222.0,1222
20250219-20250222-4,非R,1_转盘心愿,S35山本勘助UR,710,5527.0,5527
20250207-20250210-4,微R,2_转盘心愿,S20朝日姬SSR+(碎片),91,8060.0,1612
20250207-20250210-4,微R,2_转盘心愿,S18山中幸盛SSR+(碎片),120,9180.0,1836
20250125-20250128-4,超R,4_转盘心愿,计策锦囊(被gameconstantset引用),15,9940.0,497
20250108-20250111-4,微R,3_转盘心愿,橙经验国宝,37,2455.0,491
20250207-20250210-4,大R,2_转盘心愿,谋·竹中半兵卫SSR+,11,556.0,556
20250219-20250222-4,未活跃,1_转盘心愿,S30明智光秀UR,17,43.0,43
20250506-20250509-4,超R,1_转盘心愿,神武武器-6周年庆,17,345.0,345
20250117-20250120-4,中R,4_转盘心愿,计策锦囊(被gameconstantset引用),134,62380.0,3119
20250117-20250120-4,未活跃,4_转盘心愿,武将经验 +20000,42,2488.0,311
20250207-20250210-4,超R,4_转盘心愿,银币,16,96800000.0,968
20250424-20250427-4,大R,1_转盘心愿,S34蒲生氏乡UR,21,428.0,428
20250401-20250404-4,小R,4_转盘心愿,计策锦囊(被gameconstantset引用),137,30140.0,1507
20250321-20250324-4,未活跃,4_转盘心愿,银币,22,10800000.0,120
20250506-20250509-4,中R,4_转盘心愿,武将经验 +20000,88,14064.0,1758
20250424-20250427-4,微R,2_转盘心愿,S31京极龙子UR（碎片）,78,1700.0,340
20250424-20250427-4,微R,2_转盘心愿,S29佐久间盛政UR（碎片）,53,840.0,168
20250412-20250415-4,非R,3_转盘心愿,武将经验 +100000,340,14590.0,2918
20250401-20250404-4,大R,3_转盘心愿,UR招募令,5,375.0,125
