type,period,last1_paytag,dtype1,dtype2,users,money_rmb,paid_add
paymentname_date_group,2024-10-29,中R,游园会通行证,游园会稀有礼包9.99-300金币,4,250.089600,2400.0
paymentname_date_group,2024-10-04,中R,周期-周礼包,周礼包-10,1,33.866300,320.0
paymentname_date_group,2025-03-24,超R,运营活动直购礼包,每日特惠活动档位3,1,1229.607200,
paymentname_date_group,2025-04-20,小R,千本抽,千本抽礼包3,1,187.567200,1800.0
paymentname_date_group,2025-03-17,超R,6周年礼包,6周年-购买档位2-1,1,338.663000,
paymentname_date_group,2025-01-22,大R,情人节活动,2024情人节稀有礼包4.99-300金币,1,62.522400,600.0
paymentname_date_group,2024-11-13,超R,月度活动,月度活跃-battlepass中级,2,250.089600,2400.0
paymentname_date_group,2025-03-29,大R,情人节活动,2025情人节-巧克力礼包1,2,67.732600,
paymentname_date_group,2025-05-01,非R,情人节活动,2024情人节信物礼包1,1,169.331500,
paymentname_date_group,2025-04-05,大R,周期-周礼包,周礼包-23,2,187.567200,1800.0
paymentname_date_group,2025-05-10,大R,月度活动,月度活跃-battlepass高级,1,312.612000,3200.0
paymentname_date_group,2025-01-23,大R,珍珠,4.99-32珍珠,1,33.866300,
paymentname_date_group,2024-12-22,大R,珍珠,4.99-32珍珠,2,101.598900,
paymentname_date_group,2025-04-12,微R,月卡,19.99-尊贵月卡,2,250.089600,2800.0
paymentname_date_group,2025-02-03,大R,赛季征战活动,赛季整合礼包19.99-1200金币-1,1,125.044800,1200.0
paymentname_date_group,2025-05-19,大R,周期-日礼包,每日礼包-V15,1,62.522400,600.0
paymentname_date_group,2025-04-11,超R,月度周储钱罐,月度周储钱罐,1,16.672640,300.0
paymentname_date_group,2025-01-24,中R,开运礼包,开运礼包4,1,312.612000,3200.0
paymentname_date_group,2025-01-16,微R,月卡,4.99-月卡,4,135.465200,1480.0
paymentname_date_group,2025-05-20,中R,月卡,4.99-2025月卡,4,135.465200,1480.0
paymentname_date_group,2025-01-11,大R,网页充值,660网页充值,3,2336.253680,
paymentname_date_group,2025-04-20,大R,行脚商人,行脚商人-自选礼包2,1,125.044800,1200.0
paymentname_date_group,2024-10-25,小R,金币,9.99-600金币,1,62.522400,600.0
paymentname_date_group,2024-11-14,小R,每日一键,一键购买日礼包-1,1,8.336320,40.0
paymentname_date_group,2025-01-07,小R,battlepass,段位battlepass,1,203.197800,1900.0
paymentname_date_group,2024-12-22,中R,月度活动,月度活跃-battlepass中级,1,125.044800,1200.0
paymentname_date_group,2024-11-29,微R,珍珠,4.99-32珍珠,1,33.866300,
paymentname_date_group,2025-03-31,小R,battlepass-周年庆,四周年通行证,1,125.044800,
paymentname_date_group,2025-03-14,大R,月卡,资源月卡-9.99美元,1,62.522400,700.0
paymentname_date_group,2025-05-15,微R,签到礼包,签到礼包1,2,125.044800,1200.0
paymentname_date_group,2025-03-23,大R,6周年礼包,6周年-购买档位3-1,2,406.395600,
paymentname_date_group,2025-05-18,中R,battlepass,晋级征途,1,166.726400,
paymentname_date_group,2024-11-29,中R,战鼓解锁,战鼓3,1,125.044800,
paymentname_date_group,2024-12-01,大R,周期-周礼包,周礼包-23,1,62.522400,600.0
paymentname_date_group,2024-11-19,大R,金币,4.99-300金币,1,33.866300,320.0
paymentname_date_group,2024-11-18,中R,签到礼包,签到礼包1,1,62.522400,600.0
paymentname_date_group,2025-05-20,大R,4周年庆典自选礼包,4周年庆典自选礼包1,1,125.044800,1200.0
paymentname_date_group,2025-01-14,大R,每日一键,一键购买,1,25.008960,240.0
paymentname_date_group,2025-01-06,微R,签到礼包,签到礼包4,1,614.803600,6600.0
paymentname_date_group,2024-11-22,超R,珍珠,49.99-320珍珠,2,625.224000,
paymentname_date_group,2025-02-28,超R,battlepass,晋级征途,1,166.726400,
paymentname_date_group,2024-12-24,小R,神武锻造,神武锻造-购买档位1,1,135.465200,
paymentname_date_group,2025-01-30,超R,运营活动直购礼包,每日特惠活动档位2,1,875.313600,
paymentname_date_group,2024-11-25,中R,网页充值,1320网页充值,1,1168.126840,
paymentname_date_group,2025-02-07,大R,运营活动直购礼包,每日特惠活动档位1,1,237.064100,
paymentname_date_group,2024-11-30,大R,赛季UR养成通行证,赛季UR养成星级battlepass99.99-6600金币,1,614.803600,6600.0
paymentname_date_group,2025-04-08,大R,月次祭礼包,月次祭礼包1,2,203.197800,
paymentname_date_group,2025-04-09,中R,周期-日礼包,每日礼包-new-金币3,1,33.866300,480.0
paymentname_date_group,2024-12-10,中R,网页充值,320网页充值,2,593.962800,
paymentname_date_group,2025-05-11,中R,签到礼包,签到礼包3,2,625.224000,6400.0
paymentname_date_group,2025-05-12,超R,4周年庆典自选礼包,4周年庆典自选礼包2,1,312.612000,3200.0
paymentname_date_group,2024-10-28,大R,每日一键,一键购买,2,50.017920,480.0
paymentname_date_group,2024-10-18,中R,行脚商人,行脚商人-自选礼包2,4,437.656800,4200.0
paymentname_date_group,2025-02-13,大R,神武锻造,神武锻造-购买档位2,1,125.044800,
paymentname_date_group,2024-12-16,大R,珍珠,49.99-320珍珠,1,312.612000,
paymentname_date_group,2024-10-02,中R,周期-周礼包,周礼包-30,1,312.612000,
paymentname_date_group,2024-11-03,小R,battlepass,段位battlepass,1,203.197800,1900.0
paymentname_date_group,2025-04-15,大R,月度周储钱罐,月度周储钱罐,1,16.672640,300.0
paymentname_date_group,2025-03-12,非R,battlepass,晋级征途,1,166.726400,
paymentname_date_group,2025-04-01,小R,珍珠,49.99-320珍珠,1,312.612000,
paymentname_date_group,2025-01-31,超R,金币,0.99-30金币,1,8.336320,40.0
paymentname_date_group,2025-03-23,大R,周期-周礼包,周礼包-22,1,33.866300,320.0
paymentname_date_group,2025-04-21,大R,周期-周礼包,每周礼包-V15,1,62.522400,1200.0
paymentname_date_group,2024-12-28,超R,金币,19.99-1200金币,1,125.044800,1200.0
paymentname_date_group,2024-11-22,大R,行脚商人,行脚商人-自选礼包4,2,937.836000,9600.0
paymentname_date_group,2025-01-05,大R,情人节活动,2024情人节信物礼包1,2,338.663000,
paymentname_date_group,2025-01-16,中R,6周年礼包,6周年-购买档位4-1,3,507.994500,
paymentname_date_group,2025-01-07,超R,情人节活动,2024情人节史诗礼包19.99-600金币,2,250.089600,2400.0
paymentname_date_group,2024-12-01,小R,周期-周礼包,周礼包-22,1,33.866300,320.0
paymentname_date_group,2024-11-09,大R,珍珠,19.99-120珍珠,2,375.134400,
paymentname_date_group,2025-04-18,大R,珍珠,4.99-32珍珠,1,33.866300,
paymentname_date_group,2025-02-02,大R,运营活动直购礼包,每日特惠活动档位2,1,125.044800,
paymentname_date_group,2025-04-27,小R,每日一键,一键购买日礼包-2,1,8.336320,40.0
paymentname_date_group,2024-11-24,小R,超级转盘,赛季UR转盘礼包1,2,203.197800,
paymentname_date_group,2025-05-05,小R,月卡,4.99-2025月卡,2,67.732600,740.0
paymentname_date_group,2024-10-26,中R,珍珠,9.99-60珍珠,1,62.522400,
paymentname_date_group,2024-11-27,微R,周期-日礼包,每日礼包-new-金币3,1,33.866300,480.0
paymentname_date_group,2025-02-23,中R,珍珠,9.99-60珍珠,1,62.522400,
paymentname_date_group,2024-12-04,小R,行脚商人,行脚商人-自选礼包2,2,125.044800,1200.0
paymentname_date_group,2024-10-11,中R,6周年礼包,6周年-购买档位2-1,1,338.663000,
paymentname_date_group,2024-12-29,超R,月度周储钱罐,月度周储钱罐,1,16.672640,300.0
paymentname_date_group,2025-03-01,大R,网页充值,3300网页充值,1,2920.317100,
paymentname_date_group,2025-05-20,中R,月卡,19.99-2025尊贵月卡,2,250.089600,2600.0
paymentname_date_group,2024-10-17,中R,金币,0.99-30金币,2,16.672640,80.0
paymentname_date_group,2025-05-09,超R,周期-日礼包,每日礼包-V15-5,1,8.336320,100.0
paymentname_date_group,2024-12-21,大R,情人节活动,2024情人节信物礼包2,1,250.089600,
paymentname_date_group,2025-05-21,大R,网页充值,1320网页充值,1,1168.126840,
paymentname_date_group,2024-10-02,小R,每日一键,一键购买,1,25.008960,240.0
paymentname_date_group,2024-10-23,大R,网页充值,120网页充值,1,118.792560,
paymentname_date_group,2024-12-10,微R,超级转盘,赛季UR转盘礼包3,1,1844.410800,
paymentname_date_group,2024-12-06,中R,网页充值,60网页充值,1,59.396280,
paymentname_date_group,2025-02-05,中R,月度活动,月度活跃-battlepass中级,3,375.134400,3600.0
paymentname_date_group,2024-12-30,中R,月卡,19.99-尊贵月卡,2,250.089600,2800.0
paymentname_date_group,2025-02-02,小R,周期-日礼包,每日礼包-new-金币1,1,8.336320,80.0
paymentname_date_group,2025-05-17,微R,金币,4.99-300金币,1,33.866300,320.0
paymentname_date_group,2025-05-26,中R,一条龙,一条龙礼包2-3,2,67.732600,
paymentname_date_group,2025-03-31,中R,珍珠,9.99-60珍珠,1,62.522400,
paymentname_date_group,2025-02-22,微R,battlepass,晋级征途,1,166.726400,
paymentname_date_group,2025-03-15,大R,6周年礼包,6周年-购买档位2-3,1,614.803600,
paymentname_date_group,2025-02-01,大R,月度周储钱罐,月度周储钱罐,1,16.672640,300.0
paymentname_date_group,2025-05-11,非R,金币,4.99-300金币,1,33.866300,320.0
paymentname_date_group,2025-03-07,超R,网页充值,13200网页充值,1,11681.268400,
paymentname_date_group,2025-02-08,中R,网页充值,1320网页充值,1,1168.126840,
paymentname_date_group,2025-01-11,微R,月卡,4.99-月卡,1,33.866300,370.0
paymentname_date_group,2025-02-21,大R,超级转盘,赛季UR转盘礼包2,1,125.044800,
paymentname_date_group,2024-12-18,小R,周期-日礼包,每日礼包-new-金币4,1,62.522400,900.0
paymentname_date_group,2025-01-03,非R,签到礼包,签到礼包2,1,125.044800,1200.0
paymentname_date_group,2025-01-13,微R,battlepass-周年庆,四周年通行证,2,250.089600,
paymentname_date_group,2024-10-01,中R,周期-周礼包,周礼包-10,1,33.866300,320.0
paymentname_date_group,2025-03-21,非R,金币,0.99-30金币,1,8.336320,40.0
paymentname_date_group,2025-04-15,中R,网页充值,660网页充值,1,584.063420,
paymentname_date_group,2025-02-20,中R,神武锻造,神武锻造-购买档位3,1,1844.410800,
paymentname_date_group,2024-10-29,超R,月次祭礼包,月次祭礼包2,1,625.224000,
paymentname_date_group,2025-05-12,大R,珍珠,4.99-32珍珠,1,33.866300,
paymentname_date_group,2025-04-14,大R,月卡,19.99-尊贵月卡,1,125.044800,1400.0
paymentname_date_group,2025-04-15,微R,珍珠,0.99-4珍珠,1,8.336320,
paymentname_date_group,2025-03-05,超R,每日一键,一键购买,1,25.008960,240.0
paymentname_date_group,2025-01-30,小R,幸运屋,新-黑田官兵卫SSR+,1,62.522400,
paymentname_date_group,2024-10-09,小R,6周年礼包,6周年-购买档位2-3,1,614.803600,
paymentname_date_group,2024-11-08,中R,限购礼包,650日元限时礼包=+金币+I阶符文随机包+,1,33.866300,320.0
paymentname_date_group,2025-05-17,微R,情人节活动,2024情人节稀有礼包4.99-320金币(新,1,33.866300,300.0
paymentname_date_group,2025-05-23,非R,珍珠,49.99-320珍珠,1,312.612000,
paymentname_date_group,2024-12-07,微R,每日一键,一键购买日礼包-2,1,8.336320,40.0
paymentname_date_group,2025-01-01,小R,神武锻造,神武锻造-购买档位2,1,125.044800,
paymentname_date_group,2025-04-22,中R,珍珠,9.99-60珍珠,1,62.522400,
paymentname_date_group,2025-03-28,大R,神武锻造,神武锻造-购买档位1,1,67.732600,
paymentname_date_group,2025-01-18,中R,珍珠,99.99-660珍珠,1,2459.214400,
paymentname_date_group,2025-02-01,微R,珍珠,0.99-4珍珠,1,16.672640,
paymentname_date_group,2025-04-30,中R,网页充值,32网页充值,1,32.146934,
paymentname_date_group,2024-11-02,中R,网页充值,60网页充值,1,59.396280,
paymentname_date_group,2024-11-27,中R,金币,4.99-300金币,1,33.866300,320.0
paymentname_date_group,2025-05-05,中R,月卡,19.99-2025尊贵月卡,1,125.044800,1300.0
paymentname_date_group,2024-10-17,中R,周期-周礼包,周礼包-22,1,33.866300,320.0
paymentname_date_group,2024-12-25,非R,月度周储钱罐,月度周储钱罐,1,16.672640,300.0
paymentname_date_group,2024-12-13,大R,金币,0.99-30金币,1,16.672640,80.0
paymentname_date_group,2024-10-18,小R,金币,0.99-30金币,1,8.336320,40.0
paymentname_date_group,2024-10-08,微R,月度活动,月度活跃-battlepass中级,1,125.044800,1200.0
paymentname_date_group,2024-10-24,微R,倍率转盘,倍率转盘-游戏币礼包1,1,135.465200,
paymentname_date_group,2025-02-08,中R,月卡,资源月卡-9.99美元,1,62.522400,700.0
paymentname_date_group,2024-10-14,大R,倍率转盘,倍率转盘-游戏币礼包3,1,614.803600,
paymentname_date_group,2024-12-03,大R,珍珠,4.99-32珍珠,1,67.732600,
paymentname_date_group,2024-10-30,中R,月次祭礼包,月次祭礼包1,12,1320.785700,
paymentname_date_group,2025-01-14,中R,珍珠,9.99-60珍珠,5,312.612000,
paymentname_date_group,2025-04-21,大R,battlepass,段位battlepass,5,1015.989000,9500.0
paymentname_date_group,2025-02-19,微R,每日一键,一键购买日礼包-2,1,8.336320,40.0
paymentname_date_group,2024-11-04,大R,团购礼包,团购礼包-1200日元,2,187.567200,2400.0
paymentname_date_group,2025-05-24,中R,神武锻造,神武锻造-购买档位1,6,304.796700,
paymentname_date_group,2024-11-03,微R,每日一键,一键购买日礼包-1,1,8.336320,40.0
paymentname_date_group,2025-01-18,大R,月卡,资源月卡-9.99美元,2,125.044800,1400.0
paymentname_date_group,2025-03-16,微R,限购礼包,650日元限时礼包=+金币+化境研习橙色道具+玉钢,1,33.866300,320.0
paymentname_date_group,2024-10-13,中R,周期-周礼包,周礼包-23,2,125.044800,1200.0
paymentname_date_group,2024-12-10,中R,月度活动,月度活跃-battlepass中级,4,500.179200,4800.0
paymentname_date_group,2024-10-02,中R,游园会通行证,游园会稀有礼包9.99-300金币,6,375.134400,3600.0
paymentname_date_group,2025-04-10,超R,珍珠,99.99-660珍珠,3,3074.018000,
paymentname_date_group,2024-10-24,中R,网页充值,660网页充值,2,1168.126840,
paymentname_date_group,2024-11-24,超R,超级转盘,赛季UR转盘礼包1,1,169.331500,
paymentname_date_group,2024-11-03,小R,月卡,4.99-月卡,6,203.197800,2220.0
paymentname_date_group,2024-11-16,微R,月卡,4.99-月卡,2,67.732600,740.0
paymentname_date_group,2024-12-13,大R,珍珠,99.99-660珍珠,2,1229.607200,
paymentname_date_group,2024-12-06,中R,月次祭礼包,月次祭礼包3,5,5533.232400,
paymentname_date_group,2024-12-10,小R,金币,0.99-30金币,3,58.354240,400.0
paymentname_date_group,2025-03-16,大R,限购礼包,2400日元限时礼包=+金币+金色装备8选1+铁锭（装备饰品和改造道具）,2,250.089600,2400.0
paymentname_date_group,2025-05-19,微R,月度周储钱罐,月度周储钱罐,13,216.744320,3900.0
paymentname_date_group,2025-05-02,大R,情人节活动,2025情人节史诗礼包19.99-600金币,1,125.044800,1200.0
paymentname_date_group,2025-01-06,微R,金币,0.99-30金币,1,16.672640,80.0
paymentname_date_group,2024-12-31,中R,月度周储钱罐,月度周储钱罐,9,150.053760,2700.0
paymentname_date_group,2024-11-24,超R,金币,0.99-30金币,1,66.690560,320.0
paymentname_date_group,2025-05-05,中R,月卡,9.99-2025资源月卡,3,250.089600,2800.0
paymentname_date_group,2024-11-16,大R,运营活动直购礼包,每日特惠活动档位3,3,2459.214400,
paymentname_date_group,2025-04-04,小R,每日一键,一键购买日礼包-1,2,16.672640,80.0
paymentname_date_group,2025-04-09,超R,情人节活动,2025情人节-节日礼包4,1,62.522400,600.0
paymentname_date_group,2025-01-09,中R,签到礼包,签到礼包3,2,625.224000,6400.0
paymentname_date_group,2025-02-18,中R,情人节活动,2025情人节-节日礼包4,4,625.224000,6000.0
paymentname_date_group,2024-11-10,非R,签到礼包,签到礼包4,1,614.803600,6600.0
paymentname_date_group,2024-10-26,中R,battlepass-周年庆,四周年通行证,2,250.089600,
paymentname_date_group,2024-12-22,超R,月卡,资源月卡-9.99美元,1,62.522400,700.0
paymentname_date_group,2024-10-29,中R,每日一键,一键购买,4,100.035840,960.0
paymentname_date_group,2025-05-22,小R,行脚商人,行脚商人-自选礼包1,1,33.866300,320.0
paymentname_date_group,2024-11-07,中R,月卡,4.99-月卡,2,67.732600,740.0
paymentname_date_group,2024-12-02,中R,游园会通行证,游园会史诗礼包19.99-600金币,3,375.134400,3600.0
paymentname_date_group,2024-10-04,中R,每日一键,一键购买,7,175.062720,1680.0
paymentname_date_group,2024-10-29,中R,神武锻造,神武锻造-购买档位1,2,203.197800,
paymentname_date_group,2025-01-11,中R,battlepass,晋级征途,6,1000.358400,
paymentname_date_group,2024-12-14,中R,月卡,资源月卡-9.99美元,6,375.134400,4200.0
paymentname_date_group,2025-02-21,中R,每日一键,一键购买日礼包-1,2,16.672640,80.0
paymentname_date_group,2024-12-04,中R,珍珠,0.99-4珍珠,3,25.008960,
paymentname_date_group,2024-12-26,超R,珍珠,49.99-320珍珠,2,937.836000,
paymentname_date_group,2024-10-07,超R,行脚商人,行脚商人-自选礼包1,5,338.663000,3200.0
paymentname_date_group,2024-12-02,超R,行脚商人,行脚商人-自选礼包4,3,1875.672000,19200.0
paymentname_date_group,2024-12-03,中R,网页充值,660网页充值,1,584.063420,
paymentname_date_group,2025-02-26,中R,每日一键,一键购买,4,100.035840,960.0
paymentname_date_group,2025-05-04,超R,情人节活动,2025情人节-节日礼包9,2,1250.448000,12800.0
paymentname_date_group,2025-03-05,微R,金币,0.99-30金币,3,58.354240,280.0
paymentname_date_group,2025-02-01,中R,月次祭礼包,月次祭礼包2,7,1375.492800,
paymentname_date_group,2025-01-02,超R,4周年庆典自选礼包,4周年庆典自选礼包3,3,1844.410800,19800.0
paymentname_date_group,2024-10-31,小R,battlepass-周年庆,四周年通行证,6,750.268800,
paymentname_date_group,2025-02-16,大R,情人节活动,2025情人节稀有礼包4.99-300金币,2,125.044800,1200.0
paymentname_date_group,2024-10-11,中R,签到礼包,签到礼包2,24,3001.075200,28800.0
paymentname_date_group,2025-02-03,中R,珍珠,9.99-60珍珠,3,187.567200,
