type,period,last1_paytag,dtype1,dtype2,users,money_rmb,sincetime_money
paymentact_week_group,0331-0406,大R,月次祭礼包,,5,2638.966300,4632.0
paymentact_week_group,0303-0309,小R,神武锻造,,8,541.860800,96.0
paymentact_week_group,0120-0126,超R,每日一键,,9,500.179200,202.0
paymentact_week_group,0106-0112,非R,周期-日礼包,,2,0.000000,428.0
paymentact_week_group,0421-0427,微R,千本抽,,2,67.732600,16.0
paymentact_week_group,0217-0223,中R,福瑞赏,,1,0.000000,180.0
paymentact_week_group,0127-0202,微R,神魔之乱,,1,614.803600,0.0
paymentact_week_group,0113-0119,中R,运营活动直购礼包,,4,739.848400,3072.0
paymentact_week_group,0317-0323,小R,游园会通行证,,3,437.656800,0.0
paymentact_week_group,0505-0511,非R,battlepass-周年庆,,2,125.044800,120.0
paymentact_week_group,0120-0126,微R,情人节活动,,2,1273.893900,0.0
paymentact_week_group,0127-0202,超R,神魔之乱,,1,3074.018000,0.0
paymentact_week_group,0414-0420,微R,幸运屋,,1,62.522400,0.0
paymentact_week_group,0421-0427,非R,一条龙,,353,1835.032440,5212.0
paymentact_week_group,0203-0209,大R,珍珠,,12,22893.618800,0.0
paymentact_week_group,0120-0126,微R,月度周储钱罐,,18,266.762240,32.0
paymentact_week_group,0210-0216,中R,每日一键,,28,650.232960,1022.0
paymentact_week_group,0414-0420,中R,月度周储钱罐,,52,533.524480,320.0
paymentact_week_group,0331-0406,微R,月度周储钱罐,,16,233.416960,32.0
paymentact_week_group,0210-0216,超R,情人节活动,,14,23701.720820,23796.0
paymentact_week_group,0407-0413,微R,月度周储钱罐,,13,200.071680,16.0
paymentact_week_group,0331-0406,大R,签到礼包,,26,8617.670800,8600.0
paymentact_week_group,0127-0202,大R,神武锻造,,19,1565.665100,10336.0
paymentact_week_group,0224-0302,中R,情人节活动,,31,7302.095300,5192.0
paymentact_week_group,0303-0309,中R,4周年庆典自选礼包,,18,5095.575600,1740.0
paymentact_week_group,0303-0309,超R,月卡,,4,283.955900,152.0
paymentact_week_group,0203-0209,非R,月卡,,3,255.299800,60.0
paymentact_week_group,0414-0420,大R,情人节活动,,24,22847.769040,33440.0
paymentact_week_group,0428-0504,小R,周期-周礼包,,9,116.708480,32.0
paymentact_week_group,0210-0216,微R,月卡,,33,2764.011100,244.0
paymentact_week_group,0317-0323,超R,月度周储钱罐,,9,50.017920,96.0
paymentact_week_group,0512-0518,超R,金币,,1,614.803600,0.0
paymentact_week_group,0505-0511,大R,4周年庆典自选礼包,,8,4532.874000,960.0
paymentact_week_group,0407-0413,小R,每日一键,,6,200.071680,62.0
paymentact_week_group,0224-0302,超R,月卡,,2,221.433500,180.0
paymentact_week_group,0120-0126,微R,团购礼包,,1,16.672640,0.0
paymentact_week_group,0224-0302,小R,团购礼包,,6,237.064100,32.0
paymentact_week_group,0224-0302,中R,赛季UR养成通行证,,1,614.803600,0.0
paymentact_week_group,0519-0525,中R,月度活动,,16,3251.164800,1680.0
paymentact_week_group,0317-0323,未活跃,月度周储钱罐,,2,33.345280,0.0
paymentact_week_group,0210-0216,大R,周期-周礼包,,7,982.122700,1040.0
paymentact_week_group,0224-0302,微R,金币,,2,167.247420,0.0
paymentact_week_group,0120-0126,超R,赛季征战活动,,1,0.000000,660.0
paymentact_week_group,0106-0112,微R,月度活动,,1,125.044800,0.0
paymentact_week_group,0428-0504,微R,月度活动,,1,125.044800,0.0
paymentact_week_group,0414-0420,大R,荣耀特典,,1,62.522400,0.0
paymentact_week_group,0113-0119,非R,月度活动,,1,125.044800,0.0
paymentact_week_group,0224-0302,大R,运营活动直购礼包,,5,659.090300,1976.0
paymentact_week_group,0310-0316,微R,每日一键,,4,16.672640,22.0
paymentact_week_group,0512-0518,微R,千本抽,,3,8.336320,8.0
paymentact_week_group,0324-0330,超R,金币,,2,125.044800,4.0
paymentact_week_group,0217-0223,小R,幸运屋,,1,62.522400,0.0
paymentact_week_group,0428-0504,未活跃,情人节活动,,1,62.522400,0.0
paymentact_week_group,0414-0420,小R,月度活动,,3,562.701600,0.0
paymentact_week_group,0414-0420,超R,周期-日礼包,,4,875.313600,1640.0
paymentact_week_group,0331-0406,微R,4周年庆典自选礼包,,2,375.134400,0.0
paymentact_week_group,0217-0223,非R,神魔之乱,,2,1354.652000,0.0
paymentact_week_group,0310-0316,未活跃,月度周储钱罐,,1,16.672640,0.0
paymentact_week_group,0505-0511,超R,赛季征战活动,,1,0.000000,660.0
paymentact_week_group,0421-0427,非R,开运礼包,,1,0.000000,16.0
paymentact_week_group,0106-0112,大R,4周年庆典自选礼包,,11,3355.368800,5640.0
paymentact_week_group,0127-0202,中R,金币,,39,11053.960320,2348.0
paymentact_week_group,0113-0119,中R,神武锻造,,26,5387.346800,1440.0
paymentact_week_group,0324-0330,大R,6周年礼包,,12,8682.798300,9872.0
paymentact_week_group,0331-0406,大R,6周年礼包,,12,880.523800,15188.0
paymentact_week_group,0203-0209,中R,金币,,35,4150.445320,1436.0
paymentact_week_group,0217-0223,中R,月度活动,,8,875.313600,120.0
paymentact_week_group,0331-0406,大R,battlepass-周年庆,,6,375.134400,360.0
paymentact_week_group,0127-0202,大R,每日一键,,12,450.161280,408.0
paymentact_week_group,0428-0504,非R,月卡,,7,317.822200,664.0
paymentact_week_group,0106-0112,超R,情人节活动,,13,3243.349500,13560.0
paymentact_week_group,0512-0518,超R,珍珠,,7,61218.286940,0.0
paymentact_week_group,0512-0518,大R,限购礼包,,7,505.389400,540.0
paymentact_week_group,0224-0302,小R,福瑞赏,,2,250.089600,0.0
paymentact_week_group,1230-0105,小R,battlepass-周年庆,,12,1375.492800,120.0
paymentact_week_group,0331-0406,大R,周期-日礼包,,3,356.898700,212.0
paymentact_week_group,1230-0105,微R,每日一键,,9,133.381120,26.0
paymentact_week_group,0519-0525,超R,周期-日礼包,,6,183.399040,1184.0
paymentact_week_group,0127-0202,超R,月度活动,,4,875.313600,880.0
paymentact_week_group,0127-0202,大R,赛季征战活动,,1,125.044800,0.0
paymentact_week_group,0505-0511,超R,神武锻造,,6,2183.073800,5272.0
paymentact_week_group,0317-0323,小R,幸运屋,,2,96.388700,0.0
paymentact_week_group,0210-0216,未活跃,新手礼包,,1,33.345280,0.0
paymentact_week_group,0519-0525,超R,battlepass-周年庆,,2,125.044800,120.0
paymentact_week_group,0421-0427,小R,行脚商人,,2,346.478300,0.0
paymentact_week_group,0224-0302,超R,月度活动,,2,750.268800,0.0
paymentact_week_group,0519-0525,微R,珍珠,,4,863.330140,0.0
paymentact_week_group,0310-0316,大R,幸运屋,,1,0.000000,60.0
paymentact_week_group,0106-0112,非R,金币,,3,283.955900,12.0
paymentact_week_group,0414-0420,小R,团购礼包,,1,62.522400,0.0
paymentact_week_group,0505-0511,中R,首充之礼包,,1,312.612000,0.0
paymentact_week_group,0113-0119,小R,battlepass,,13,2037.188200,160.0
paymentact_week_group,0224-0302,中R,月度周储钱罐,,58,600.215040,352.0
paymentact_week_group,0210-0216,小R,每日一键,,13,266.762240,196.0
paymentact_week_group,0421-0427,微R,周期-周礼包,,8,100.035840,32.0
paymentact_week_group,0505-0511,微R,月卡,,20,1974.665800,0.0
paymentact_week_group,0324-0330,中R,月度活动,,19,3438.732000,2640.0
paymentact_week_group,0224-0302,中R,限购礼包,,28,2137.745060,3944.0
paymentact_week_group,0519-0525,中R,battlepass,,7,703.377000,515.0
paymentact_week_group,0512-0518,中R,限购礼包,,20,1891.823620,1232.0
paymentact_week_group,0505-0511,小R,月度周储钱罐,,45,600.215040,144.0
paymentact_week_group,0324-0330,大R,月卡,,10,380.344600,940.0
paymentact_week_group,0428-0504,大R,每日一键,,14,375.134400,758.0
paymentact_week_group,0421-0427,非R,月卡,,6,317.822200,92.0
paymentact_week_group,0407-0413,小R,幸运屋,,2,62.522400,92.0
paymentact_week_group,0512-0518,大R,签到礼包,,11,3907.650000,3760.0
paymentact_week_group,0317-0323,非R,月卡,,4,442.867000,212.0
paymentact_week_group,0324-0330,微R,每日一键,,7,133.381120,22.0
paymentact_week_group,1230-0105,中R,battlepass-周年庆,,21,2000.716800,600.0
paymentact_week_group,0203-0209,非R,签到礼包,,4,312.612000,320.0
paymentact_week_group,0512-0518,小R,周期-日礼包,,4,16.672640,52.0
paymentact_week_group,0421-0427,超R,珍珠,,10,35889.941680,0.0
paymentact_week_group,0310-0316,小R,6周年礼包,,3,158.911100,32.0
paymentact_week_group,0505-0511,大R,神武锻造,,16,4993.976700,2664.0
paymentact_week_group,0519-0525,超R,月次祭礼包,,3,807.581000,2492.0
paymentact_week_group,0519-0525,中R,超级转盘,,16,8026.313100,6412.0
paymentact_week_group,0505-0511,微R,周期-日礼包,,10,92.220540,40.0
paymentact_week_group,0407-0413,中R,battlepass,,4,406.395600,390.0
paymentact_week_group,0317-0323,中R,幸运屋,,11,692.956600,300.0
paymentact_week_group,0210-0216,微R,月度周储钱罐,,14,183.399040,48.0
paymentact_week_group,0210-0216,小R,幸运屋,,2,62.522400,60.0
paymentact_week_group,0303-0309,中R,周期-周礼包,,12,729.428000,528.0
paymentact_week_group,0324-0330,非R,神武锻造,,2,0.000000,1480.0
paymentact_week_group,0120-0126,超R,情人节活动,,6,7234.362700,20300.0
paymentact_week_group,0512-0518,微R,4周年庆典自选礼包,,1,125.044800,0.0
paymentact_week_group,0106-0112,小R,4周年庆典自选礼包,,2,250.089600,0.0
paymentact_week_group,0127-0202,超R,每日一键,,5,250.089600,108.0
paymentact_week_group,0113-0119,大R,周期-日礼包,,4,135.465200,784.0
paymentact_week_group,0512-0518,微R,月次祭礼包,,1,125.044800,0.0
paymentact_week_group,0505-0511,超R,月度活动,,2,0.000000,880.0
paymentact_week_group,0428-0504,小R,赛季征战活动,,1,33.866300,0.0
paymentact_week_group,1230-0105,非R,限购礼包,,1,0.000000,1640.0
paymentact_week_group,0120-0126,中R,开运礼包,,1,312.612000,0.0
paymentact_week_group,0113-0119,中R,签到礼包,,31,12369.014800,2600.0
paymentact_week_group,0428-0504,大R,周期-周礼包,,10,125.044800,1824.0
paymentact_week_group,0505-0511,小R,情人节活动,,7,312.612000,204.0
paymentact_week_group,0421-0427,中R,周期-日礼包,,14,134.423160,248.0
paymentact_week_group,0505-0511,中R,珍珠,,33,19227.722080,0.0
paymentact_week_group,0127-0202,超R,神武锻造,,11,7692.860300,7056.0
paymentact_week_group,0324-0330,小R,battlepass-周年庆,,8,750.268800,240.0
paymentact_week_group,0317-0323,中R,游园会通行证,,10,812.791200,420.0
paymentact_week_group,0224-0302,中R,月卡,,27,2190.889100,432.0
paymentact_week_group,0113-0119,小R,battlepass-周年庆,,13,1500.537600,120.0
paymentact_week_group,0127-0202,小R,月度周储钱罐,,25,383.470720,32.0
paymentact_week_group,0414-0420,超R,签到礼包,,5,1240.027600,960.0
paymentact_week_group,0106-0112,小R,珍珠,,12,884.170940,0.0
paymentact_week_group,0106-0112,中R,游园会通行证,,6,375.134400,360.0
paymentact_week_group,0519-0525,大R,月卡,,11,442.867000,880.0
paymentact_week_group,0113-0119,大R,金币,,6,488.195740,84.0
paymentact_week_group,0106-0112,小R,情人节活动,,3,1177.505200,0.0
paymentact_week_group,0331-0406,中R,周期-日礼包,,3,437.656800,0.0
paymentact_week_group,0421-0427,微R,月度周储钱罐,,13,183.399040,32.0
paymentact_week_group,0224-0302,大R,月度活动,,8,1000.358400,2200.0
paymentact_week_group,0127-0202,小R,神武锻造,,11,515.809800,224.0
paymentact_week_group,0331-0406,微R,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0421-0427,中R,月卡,,26,3248.559700,244.0
paymentact_week_group,0217-0223,微R,行脚商人,,4,187.567200,120.0
paymentact_week_group,0106-0112,非R,6周年礼包,,3,395.975200,4740.0
paymentact_week_group,0331-0406,小R,金币,,4,79.195040,20.0
paymentact_week_group,0519-0525,未活跃,战鼓解锁,,1,125.044800,0.0
paymentact_week_group,0324-0330,小R,金币,,3,221.433500,0.0
paymentact_week_group,0331-0406,微R,情人节活动,,1,16.672640,0.0
paymentact_week_group,0324-0330,未活跃,每日一键,,1,150.053760,0.0
paymentact_week_group,0210-0216,非R,金币,,3,33.866300,8.0
paymentact_week_group,0127-0202,小R,周期-周礼包,,1,62.522400,0.0
paymentact_week_group,0512-0518,非R,4周年庆典自选礼包,,1,125.044800,0.0
paymentact_week_group,0505-0511,微R,开运礼包,,1,16.672640,0.0
paymentact_week_group,0203-0209,微R,超级转盘,,1,125.044800,0.0
paymentact_week_group,0324-0330,大R,周期-日礼包,,2,62.522400,96.0
paymentact_week_group,0512-0518,非R,周期-周礼包,,1,0.000000,640.0
paymentact_week_group,0217-0223,大R,金币,,2,0.000000,328.0
