start_natualweek,end_natualweek,natual_week,reason_type,reason,reason_cn,last1_paytag,users,core_add,core_cost
2025-02-10,2025-02-16,0210-0216,gold_free,239,家族战积分奖励,微R,69,30800.0,
2024-10-14,2024-10-20,1014-1020,other,402,UR招募,微R,6,,4000.0
2024-12-02,2024-12-08,1202-1208,gold_free,196,每日任务奖励,大R,51,67260.0,
2024-10-07,2024-10-13,1007-1013,gold_free,305,家族红包领取,非R,8,1220.0,
2025-01-13,2025-01-19,0113-0119,gold_free,191,副本星星宝箱,微R,3,900.0,
2025-02-10,2025-02-16,0210-0216,other,324,政务活动派遣英雄,小R,17,,4800.0
2025-04-14,2025-04-20,0414-0420,other,371,购买武将体力,超R,3,,16800.0
2025-03-03,2025-03-09,0303-0309,other,926,设置武将化境技能,中R,20,,2300.0
2025-03-17,2025-03-23,0317-0323,other,676,竞技场主动随机消耗,微R,2,,500.0
2025-05-26,2025-06-01,0526-0601,gold_free,387,驿站任务完成,超R,6,3200.0,
2025-03-24,2025-03-30,0324-0330,other,371,购买武将体力,中R,17,400.0,19400.0
2024-12-02,2024-12-08,1202-1208,other,157,购买通行证等级,中R,3,,5500.0
2024-10-21,2024-10-27,1021-1027,other,388,购买驿站派遣次数,超R,10,,8700.0
2024-10-07,2024-10-13,1007-1013,other,0,管理员,超R,6,3100.0,
2025-02-10,2025-02-16,0210-0216,other,433,购买银币,小R,3,,700.0
2025-05-05,2025-05-11,0505-0511,other,389,购买驿站刷新次数,未活跃,8,,2975.0
2025-01-20,2025-01-26,0120-0126,gold_free,240,未领取家族战积分奖励邮件,中R,15,11400.0,
2024-09-30,2024-10-06,0930-1006,other,403,S1招募,非R,19,,39800.0
2024-10-07,2024-10-13,1007-1013,other,403,S1招募,非R,22,,25400.0
2024-10-21,2024-10-27,1021-1027,gold_free,310,排位赛每日任务,超R,17,6780.0,
2024-11-18,2024-11-24,1118-1124,gold_free,101,任务,未活跃,12,1860.0,
2025-05-12,2025-05-18,0512-0518,other,945,团购金币购买,大R,8,,23000.0
2025-04-14,2025-04-20,0414-0420,other,405,s21赛季及以后的赛季UR,微R,3,,4400.0
2025-02-10,2025-02-16,0210-0216,other,243,战旗挂机立即完成,小R,4,,76.0
2024-11-11,2024-11-17,1111-1117,other,434,购买计策道具,大R,15,,4855.0
2024-10-07,2024-10-13,1007-1013,gold_free,191,副本星星宝箱,小R,4,800.0,
2024-11-04,2024-11-10,1104-1110,other,926,设置武将化境技能,小R,14,,1900.0
2025-01-13,2025-01-19,0113-0119,gold_paid,19602,月度活跃,小R,14,7000.0,
2025-05-19,2025-05-25,0519-0525,gold_free,310,排位赛每日任务,超R,17,5840.0,
2025-02-10,2025-02-16,0210-0216,gold_paid,192,充值赠送,小R,11,8720.0,
2025-03-24,2025-03-30,0324-0330,other,365,兵装生产加速,中R,42,,8035.0
2025-05-26,2025-06-01,0526-0601,gold_free,602,荣誉殿堂,中R,7,700.0,
2024-11-18,2024-11-24,1118-1124,gold_paid,399,购买自选礼包,大R,8,30920.0,
2025-05-12,2025-05-18,0512-0518,other,383,家族战天赋树,中R,2,,0.0
2024-11-25,2024-12-01,1125-1201,other,371,购买武将体力,大R,11,,26400.0
2025-02-24,2025-03-02,0224-0302,gold_free,193,八日活动奖励,非R,8,5860.0,
2025-03-10,2025-03-16,0310-0316,other,926,设置武将化境技能,微R,16,,4400.0
2024-12-09,2024-12-15,1209-1215,other,609,限定募集活动,中R,11,,53000.0
2025-01-20,2025-01-26,0120-0126,other,365,兵装生产加速,小R,22,,4097.0
2025-01-27,2025-02-02,0127-0202,other,621,活动兑换,非R,13,,15300.0
2025-03-24,2025-03-30,0324-0330,other,157,购买通行证等级,中R,4,,3000.0
2025-03-03,2025-03-09,0303-0309,other,405,s21赛季及以后的赛季UR,未活跃,6,,14800.0
2025-03-17,2025-03-23,0317-0323,other,157,购买通行证等级,非R,4,,15000.0
2025-05-19,2025-05-25,0519-0525,gold_paid,4,玩家付费,未活跃,5,20960.0,
2024-12-23,2024-12-29,1223-1229,other,657,商店消费,未活跃,3,,2586.0
2024-10-28,2024-11-03,1028-1103,gold_paid,399,购买自选礼包,超R,5,31400.0,
2024-11-04,2024-11-10,1104-1110,other,925,武将等级交换活动,微R,13,,5400.0
2025-01-20,2025-01-26,0120-0126,other,230,扫荡立即完成,中R,3,,860.0
2025-03-31,2025-04-06,0331-0406,other,168,购买通行证2等级,中R,17,,39500.0
2025-04-14,2025-04-20,0414-0420,other,434,购买计策道具,超R,4,,10290.0
2025-03-17,2025-03-23,0317-0323,other,431,购买体力,微R,12,,6720.0
2025-02-03,2025-02-09,0203-0209,other,675,竞技场购买挑战次数消耗,大R,9,,6000.0
2025-02-17,2025-02-23,0217-0223,gold_free,680,竞技场大赛季结算,未活跃,3,300.0,
2024-12-30,2025-01-05,1230-0105,gold_free,239,家族战积分奖励,大R,13,7700.0,
2025-01-20,2025-01-26,0120-0126,other,413,战旗招募,未活跃,2,,800.0
2024-12-30,2025-01-05,1230-0105,gold_free,608,7日登录活动,未活跃,3,900.0,20.0
2025-04-07,2025-04-13,0407-0413,other,434,购买计策道具,超R,5,,5995.0
2024-12-02,2024-12-08,1202-1208,other,627,家族科技捐献,微R,3,,3000.0
2025-04-14,2025-04-20,0414-0420,gold_paid,192,充值赠送,大R,6,15840.0,
2024-12-02,2024-12-08,1202-1208,other,358,俘虏劳役,非R,1,,100.0
2024-12-09,2024-12-15,1209-1215,gold_paid,307,金币购买赠送活动,大R,6,1628.0,
2024-10-28,2024-11-03,1028-1103,other,676,竞技场主动随机消耗,中R,5,,350.0
2024-12-09,2024-12-15,1209-1215,other,375,战鼓升星,超R,8,,266000.0
2024-11-18,2024-11-24,1118-1124,other,431,购买体力,微R,8,,16680.0
2024-12-23,2024-12-29,1223-1229,other,621,活动兑换,未活跃,2,,2400.0
2025-03-31,2025-04-06,0331-0406,gold_paid,192,充值赠送,小R,1,600.0,
2024-12-02,2024-12-08,1202-1208,other,401,高级招募,小R,1,,200.0
2025-03-03,2025-03-09,0303-0309,other,224,主城加速升级,未活跃,1,,364.0
2024-11-04,2024-11-10,1104-1110,other,243,战旗挂机立即完成,大R,9,,6238.0
2025-04-14,2025-04-20,0414-0420,other,200,重置精英副本,小R,4,,110.0
2025-01-27,2025-02-02,0127-0202,other,640,阵法招募,非R,4,,3600.0
2025-03-24,2025-03-30,0324-0330,gold_paid,192,充值赠送,超R,2,1240.0,
2025-02-17,2025-02-23,0217-0223,other,450,创建家族,非R,1,,200.0
2024-11-11,2024-11-17,1111-1117,other,402,UR招募,未活跃,8,,22600.0
2025-03-24,2025-03-30,0324-0330,gold_free,191,副本星星宝箱,中R,1,50.0,
2025-03-17,2025-03-23,0317-0323,other,16,代替道具,中R,4,,2550.0
2025-04-21,2025-04-27,0421-0427,other,0,管理员,未活跃,2,200.0,
2025-03-17,2025-03-23,0317-0323,other,405,s21赛季及以后的赛季UR,小R,1,,2000.0
2025-04-07,2025-04-13,0407-0413,other,141,快速升级城市建筑,中R,1,40.0,1589.0
2025-03-17,2025-03-23,0317-0323,gold_free,239,家族战积分奖励,未活跃,6,6100.0,
2025-01-20,2025-01-26,0120-0126,other,388,购买驿站派遣次数,未活跃,2,,900.0
2025-05-12,2025-05-18,0512-0518,other,936,资源找回,中R,1,,1170.0
2024-12-02,2024-12-08,1202-1208,other,471,神威高级招募,小R,3,,2800.0
2024-11-18,2024-11-24,1118-1124,other,16,代替道具,未活跃,2,,2550.0
2024-11-18,2024-11-24,1118-1124,other,403,S1招募,超R,1,,1000.0
2025-04-21,2025-04-27,0421-0427,other,473,国宝高级招募,大R,1,,400.0
2025-02-03,2025-02-09,0203-0209,other,224,主城加速升级,未活跃,1,,201.0
2024-12-02,2024-12-08,1202-1208,other,452,家族红包,微R,2,,2000.0
2024-10-21,2024-10-27,1021-1027,other,0,管理员,未活跃,1,100.0,
2024-12-16,2024-12-22,1216-1222,other,350,俘虏勒索,超R,1,,3216.0
2025-04-28,2025-05-04,0428-0504,other,412,装备强化,小R,1,,415.0
2025-01-06,2025-01-12,0106-0112,gold_free,13001,玩家回流活动,微R,1,1500.0,
2025-04-07,2025-04-13,0407-0413,gold_free,306,家族红包返还,大R,2,2830.0,
2025-04-07,2025-04-13,0407-0413,gold_free,101,任务,微R,1,150.0,
2024-10-21,2024-10-27,1021-1027,other,402,UR招募,中R,1,,400.0
2024-11-25,2024-12-01,1125-1201,other,379,家族战提供公共武将,微R,1,,100.0
2024-10-07,2024-10-13,1007-1013,gold_paid,10079,成长计划-3-初级,小R,1,4600.0,
2024-12-30,2025-01-05,1230-0105,other,352,俘虏勒索,微R,1,,1853.0
2024-10-14,2024-10-20,1014-1020,other,412,装备强化,小R,1,,573.0
2025-03-24,2025-03-30,0324-0330,other,640,阵法招募,微R,1,,200.0
2024-10-28,2024-11-03,1028-1103,other,452,家族红包,小R,1,,1000.0
2024-09-30,2024-10-06,0930-1006,other,471,神威高级招募,超R,1,,1400.0
2024-12-16,2024-12-22,1216-1222,other,471,神威高级招募,中R,2,,2200.0
2025-01-06,2025-01-12,0106-0112,other,401,高级招募,小R,1,,200.0
2025-03-10,2025-03-16,0310-0316,other,371,购买武将体力,超R,1,,1000.0
2025-02-24,2025-03-02,0224-0302,other,412,装备强化,微R,1,,186.0
2024-12-02,2024-12-08,1202-1208,gold_paid,19602,月度活跃,超R,1,500.0,
2025-05-19,2025-05-25,0519-0525,other,936,资源找回,超R,1,,120.0
2024-10-21,2024-10-27,1021-1027,other,403,S1招募,大R,1,,200.0
2024-11-11,2024-11-17,1111-1117,other,358,俘虏劳役,微R,1,,100.0
2025-01-27,2025-02-02,0127-0202,gold_free,191,副本星星宝箱,中R,1,50.0,
2025-05-05,2025-05-11,0505-0511,gold_free,354,招财猫活动,未活跃,1,1395.0,1280.0
2025-05-12,2025-05-18,0512-0518,other,402,UR招募,超R,1,,900.0
2025-02-24,2025-03-02,0224-0302,gold_paid,19601,月度活跃,大R,1,500.0,
2024-10-28,2024-11-03,1028-1103,gold_free,306,家族红包返还,小R,1,985.0,
2024-11-04,2024-11-10,1104-1110,other,926,设置武将化境技能,非R,109,,17100.0
2024-12-02,2024-12-08,1202-1208,other,388,购买驿站派遣次数,非R,274,,187500.0
2024-11-11,2024-11-17,1111-1117,other,654,神魔活动副本购买次数,小R,27,,13200.0
2024-10-07,2024-10-13,1007-1013,gold_free,372,战斗结算宝箱开启,非R,1262,282950.0,45443.0
2024-09-30,2024-10-06,0930-1006,gold_free,196,每日任务奖励,非R,1919,1595010.0,
2024-09-30,2024-10-06,0930-1006,other,948,押镖,微R,219,135600.0,104525.0
2024-10-14,2024-10-20,1014-1020,other,434,购买计策道具,非R,286,,154480.0
2024-10-14,2024-10-20,1014-1020,other,431,购买体力,非R,126,,143160.0
2024-10-14,2024-10-20,1014-1020,other,379,家族战提供公共武将,大R,4,,1200.0
2024-10-14,2024-10-20,1014-1020,other,402,UR招募,非R,39,,104600.0
2024-10-21,2024-10-27,1021-1027,other,389,购买驿站刷新次数,中R,159,,168300.0
2024-11-11,2024-11-17,1111-1117,gold_free,602,荣誉殿堂,小R,176,258400.0,
2024-11-25,2024-12-01,1125-1201,gold_free,387,驿站任务完成,中R,175,634900.0,
2024-11-25,2024-12-01,1125-1201,other,434,购买计策道具,大R,8,,5380.0
2024-12-16,2024-12-22,1216-1222,other,618,城池内政放置奖励,微R,19,,6600.0
2025-01-06,2025-01-12,0106-0112,gold_free,103,周签到,未活跃,44,6900.0,
2025-02-03,2025-02-09,0203-0209,gold_paid,4,玩家付费,微R,67,74640.0,
2024-12-09,2024-12-15,1209-1215,gold_free,678,竞技场小赛季结算,超R,7,1800.0,
2024-10-07,2024-10-13,1007-1013,gold_paid,4,玩家付费,小R,111,202720.0,
2025-01-27,2025-02-02,0127-0202,gold_paid,4,玩家付费,微R,76,61900.0,
2024-12-30,2025-01-05,1230-0105,other,657,商店消费,中R,35,,124776.0
2024-10-07,2024-10-13,1007-1013,other,168,购买通行证2等级,非R,21,,44000.0
2024-10-21,2024-10-27,1021-1027,other,230,扫荡立即完成,非R,6,,9695.0
2024-09-30,2024-10-06,0930-1006,gold_paid,362,充值签到,中R,96,13100.0,
2024-12-23,2024-12-29,1223-1229,gold_free,13001,玩家回流活动,未活跃,26,11900.0,
2025-01-06,2025-01-12,0106-0112,other,141,快速升级城市建筑,小R,4,,836.0
2024-12-30,2025-01-05,1230-0105,gold_paid,362,充值签到,超R,19,3000.0,
2025-03-24,2025-03-30,0324-0330,gold_free,602,荣誉殿堂,小R,117,177300.0,
2024-11-11,2024-11-17,1111-1117,gold_free,13001,玩家回流活动,非R,15,10000.0,
2025-01-13,2025-01-19,0113-0119,gold_free,207,同期排行榜,未活跃,4,24500.0,
2025-02-17,2025-02-23,0217-0223,gold_paid,19601,月度活跃,中R,99,49500.0,
2025-04-21,2025-04-27,0421-0427,special,15,使用道具,超R,19,20996.0,
2025-02-03,2025-02-09,0203-0209,gold_free,602,荣誉殿堂,超R,17,19600.0,
2025-03-24,2025-03-30,0324-0330,gold_free,103,周签到,非R,1769,329800.0,
2025-03-24,2025-03-30,0324-0330,gold_free,372,战斗结算宝箱开启,微R,204,69305.0,10015.0
2025-01-13,2025-01-19,0113-0119,gold_free,387,驿站任务完成,微R,232,818810.0,
2024-10-14,2024-10-20,1014-1020,special,15,使用道具,大R,44,129674.0,
2025-04-28,2025-05-04,0428-0504,other,324,政务活动派遣英雄,非R,190,,72500.0
2025-03-31,2025-04-06,0331-0406,gold_free,372,战斗结算宝箱开启,大R,38,23840.0,1736.0
2025-03-31,2025-04-06,0331-0406,gold_free,602,荣誉殿堂,大R,39,45400.0,
2025-02-10,2025-02-16,0210-0216,other,324,政务活动派遣英雄,非R,228,,96400.0
2025-03-03,2025-03-09,0303-0309,gold_free,196,每日任务奖励,非R,1808,1710220.0,
2025-03-03,2025-03-09,0303-0309,gold_free,387,驿站任务完成,中R,159,564620.0,
2025-04-07,2025-04-13,0407-0413,other,433,购买银币,非R,65,,21500.0
2025-04-07,2025-04-13,0407-0413,other,389,购买驿站刷新次数,超R,21,,25425.0
2025-05-19,2025-05-25,0519-0525,gold_free,372,战斗结算宝箱开启,微R,229,70850.0,4017.0
2025-03-31,2025-04-06,0331-0406,gold_free,602,荣誉殿堂,小R,123,135900.0,
2025-05-19,2025-05-25,0519-0525,other,338,神将祈愿活动,非R,198,,2388400.0
2025-03-03,2025-03-09,0303-0309,other,389,购买驿站刷新次数,小R,98,,109525.0
2025-05-05,2025-05-11,0505-0511,gold_free,310,排位赛每日任务,微R,252,83580.0,
2025-05-05,2025-05-11,0505-0511,special,316,兑换,未活跃,19,,122500.0
2025-03-10,2025-03-16,0310-0316,other,365,兵装生产加速,微R,48,20.0,7467.0
2025-04-07,2025-04-13,0407-0413,gold_free,602,荣誉殿堂,未活跃,53,66700.0,
2025-04-14,2025-04-20,0414-0420,other,371,购买武将体力,非R,16,,27200.0
2025-04-14,2025-04-20,0414-0420,other,618,城池内政放置奖励,非R,84,,48300.0
2025-04-14,2025-04-20,0414-0420,other,618,城池内政放置奖励,微R,8,,8100.0
2025-04-07,2025-04-13,0407-0413,special,15,使用道具,微R,225,506190.0,
2025-03-03,2025-03-09,0303-0309,other,365,兵装生产加速,中R,56,4.0,12615.0
2025-05-05,2025-05-11,0505-0511,gold_free,239,家族战积分奖励,超R,4,2200.0,
2025-05-05,2025-05-11,0505-0511,other,936,资源找回,非R,41,,53090.0
2025-04-14,2025-04-20,0414-0420,special,15,使用道具,小R,92,92106.0,
2025-04-07,2025-04-13,0407-0413,other,375,战鼓升星,中R,9,,225000.0
2025-04-07,2025-04-13,0407-0413,other,420,购买VIP礼包,微R,5,,10145.0
2024-12-30,2025-01-05,1230-0105,gold_free,191,副本星星宝箱,未活跃,23,4700.0,
2025-04-21,2025-04-27,0421-0427,other,936,资源找回,非R,47,,37100.0
2024-12-09,2024-12-15,1209-1215,gold_free,103,周签到,小R,168,33300.0,
2024-11-11,2024-11-17,1111-1117,other,618,城池内政放置奖励,中R,21,,21600.0
2025-02-17,2025-02-23,0217-0223,other,618,城池内政放置奖励,超R,6,,56700.0
2024-12-16,2024-12-22,1216-1222,other,365,兵装生产加速,微R,41,4.0,8091.0
2024-11-04,2024-11-10,1104-1110,other,350,俘虏勒索,非R,59,,66873.0
2025-01-27,2025-02-02,0127-0202,other,675,竞技场购买挑战次数消耗,大R,10,,13100.0
2025-02-17,2025-02-23,0217-0223,gold_free,239,家族战积分奖励,微R,45,21500.0,
2024-11-18,2024-11-24,1118-1124,gold_paid,362,充值签到,非R,14,1500.0,
2024-12-23,2024-12-29,1223-1229,gold_free,193,八日活动奖励,未活跃,10,6020.0,
2025-05-12,2025-05-18,0512-0518,other,609,限定募集活动,微R,30,,120400.0
2025-01-13,2025-01-19,0113-0119,gold_paid,4,玩家付费,超R,19,462160.0,
2025-02-24,2025-03-02,0224-0302,other,350,俘虏勒索,非R,38,,47237.0
2024-12-23,2024-12-29,1223-1229,other,413,战旗招募,大R,1,,400.0
2025-04-07,2025-04-13,0407-0413,gold_free,372,战斗结算宝箱开启,大R,37,21665.0,3378.0
2025-01-13,2025-01-19,0113-0119,other,618,城池内政放置奖励,小R,18,,11100.0
2025-05-19,2025-05-25,0519-0525,gold_paid,194,月卡奖励,超R,14,19350.0,
2025-03-31,2025-04-06,0331-0406,gold_free,602,荣誉殿堂,未活跃,30,50200.0,
2025-05-19,2025-05-25,0519-0525,other,402,UR招募,未活跃,12,,48000.0
2025-02-24,2025-03-02,0224-0302,gold_free,239,家族战积分奖励,微R,45,20900.0,
2025-04-21,2025-04-27,0421-0427,other,471,神威高级招募,非R,17,,21800.0
2025-03-10,2025-03-16,0310-0316,gold_free,191,副本星星宝箱,非R,45,5900.0,
2024-12-02,2024-12-08,1202-1208,other,657,商店消费,微R,29,,62455.0
2024-10-21,2024-10-27,1021-1027,other,945,团购金币购买,小R,21,,20000.0
2024-12-09,2024-12-15,1209-1215,gold_paid,194,月卡奖励,超R,17,33500.0,
2024-12-30,2025-01-05,1230-0105,other,609,限定募集活动,微R,41,,194400.0
2025-02-24,2025-03-02,0224-0302,gold_free,387,驿站任务完成,超R,16,59100.0,
2024-12-09,2024-12-15,1209-1215,other,405,s21赛季及以后的赛季UR,未活跃,8,,16200.0
2024-09-30,2024-10-06,0930-1006,other,926,设置武将化境技能,中R,17,,2200.0
2025-01-20,2025-01-26,0120-0126,gold_free,239,家族战积分奖励,大R,31,13100.0,
2024-11-18,2024-11-24,1118-1124,other,405,s21赛季及以后的赛季UR,小R,4,,22600.0
2025-04-28,2025-05-04,0428-0504,other,609,限定募集活动,微R,31,,132400.0
2025-02-10,2025-02-16,0210-0216,other,675,竞技场购买挑战次数消耗,超R,8,,9600.0
2025-03-03,2025-03-09,0303-0309,special,15,使用道具,大R,39,113638.0,
2025-04-28,2025-05-04,0428-0504,gold_paid,4,玩家付费,超R,17,335440.0,
2025-04-07,2025-04-13,0407-0413,other,168,购买通行证2等级,大R,4,,5000.0
2025-04-07,2025-04-13,0407-0413,other,621,活动兑换,中R,37,,38100.0
2025-04-14,2025-04-20,0414-0420,gold_free,239,家族战积分奖励,未活跃,2,1000.0,
2024-10-07,2024-10-13,1007-1013,other,402,UR招募,未活跃,6,,70200.0
2025-02-03,2025-02-09,0203-0209,other,609,限定募集活动,中R,11,,54000.0
2025-03-10,2025-03-16,0310-0316,other,948,押镖,超R,15,6960.0,12525.0
2025-05-19,2025-05-25,0519-0525,other,609,限定募集活动,未活跃,5,,7400.0
2025-03-10,2025-03-16,0310-0316,gold_paid,362,充值签到,微R,28,3000.0,
2024-11-18,2024-11-24,1118-1124,other,471,神威高级招募,大R,4,,4600.0
2025-01-27,2025-02-02,0127-0202,other,141,快速升级城市建筑,微R,8,,1215.0
2025-01-13,2025-01-19,0113-0119,other,243,战旗挂机立即完成,中R,15,,7456.0
2025-05-12,2025-05-18,0512-0518,other,388,购买驿站派遣次数,未活跃,4,,1100.0
2025-04-14,2025-04-20,0414-0420,other,352,俘虏勒索,非R,14,,12426.0
2025-03-10,2025-03-16,0310-0316,gold_paid,19602,月度活跃,小R,18,9000.0,
2025-02-24,2025-03-02,0224-0302,other,926,设置武将化境技能,微R,14,,1600.0
2024-11-25,2024-12-01,1125-1201,other,675,竞技场购买挑战次数消耗,大R,10,,11800.0
2024-10-07,2024-10-13,1007-1013,other,403,S1招募,微R,3,,3000.0
2024-12-30,2025-01-05,1230-0105,other,168,购买通行证2等级,超R,2,,7500.0
2024-10-21,2024-10-27,1021-1027,gold_paid,192,充值赠送,非R,7,840.0,
2024-10-07,2024-10-13,1007-1013,other,413,战旗招募,中R,6,,5200.0
2025-02-17,2025-02-23,0217-0223,other,609,限定募集活动,超R,1,,1200.0
2024-12-30,2025-01-05,1230-0105,gold_paid,933,签到礼包领奖,微R,33,71500.0,
2025-02-10,2025-02-16,0210-0216,other,383,家族战天赋树,中R,5,,0.0
2025-03-10,2025-03-16,0310-0316,other,141,快速升级城市建筑,中R,3,,398.0
2025-03-10,2025-03-16,0310-0316,other,473,国宝高级招募,非R,11,,14200.0
2024-11-18,2024-11-24,1118-1124,other,352,俘虏勒索,非R,16,,12990.0
2024-11-11,2024-11-17,1111-1117,other,375,战鼓升星,微R,17,,148000.0
2025-04-28,2025-05-04,0428-0504,other,657,商店消费,大R,13,,67768.0
2025-05-05,2025-05-11,0505-0511,other,403,S1招募,未活跃,3,,1600.0
2024-11-18,2024-11-24,1118-1124,special,316,兑换,超R,16,,241600.0
2024-11-18,2024-11-24,1118-1124,gold_paid,933,签到礼包领奖,超R,16,151100.0,
2024-10-07,2024-10-13,1007-1013,other,411,S1装备招募,非R,10,,2400.0
2024-11-11,2024-11-17,1111-1117,other,0,管理员,非R,4,900.0,
2024-12-30,2025-01-05,1230-0105,other,365,兵装生产加速,小R,31,,4022.0
2025-05-19,2025-05-25,0519-0525,other,654,神魔活动副本购买次数,微R,19,,11800.0
2025-03-03,2025-03-09,0303-0309,other,371,购买武将体力,小R,10,,7800.0
2025-04-07,2025-04-13,0407-0413,other,243,战旗挂机立即完成,小R,1,,15.0
2024-11-18,2024-11-24,1118-1124,other,398,购买UR礼包,超R,3,,14500.0
2024-10-28,2024-11-03,1028-1103,other,358,俘虏劳役,非R,1,,100.0
2025-02-10,2025-02-16,0210-0216,other,936,资源找回,未活跃,4,,4860.0
2024-11-04,2024-11-10,1104-1110,other,403,S1招募,微R,2,,7600.0
2024-10-21,2024-10-27,1021-1027,other,406,VIP5和VIP12卡池,超R,1,,40800.0
2025-01-13,2025-01-19,0113-0119,other,350,俘虏勒索,中R,6,,40726.0
2024-12-02,2024-12-08,1202-1208,other,676,竞技场主动随机消耗,中R,4,,450.0
2024-11-04,2024-11-10,1104-1110,other,431,购买体力,微R,9,,14400.0
2024-12-02,2024-12-08,1202-1208,other,676,竞技场主动随机消耗,小R,4,,350.0
